NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MAF	na	831	3.8268563747406006	0.13696468	No	
row_1	MEF2C	na	1751	2.188962697982788	0.20165004	No	
row_2	CXCR4	na	2017	1.903704047203064	0.27435252	No	
row_3	PDE4DIP	na	12771	-0.26170554757118225	-0.045566104	No	
row_4	LHX6	na	17169	-0.44105082750320435	-0.1621954	No	
row_5	GAD2	na	21459	-0.6753872632980347	-0.26554635	No	
row_6	NRXN3	na	23772	-0.8316527605056763	-0.30139723	No	
row_7	INA	na	25153	-0.9342451691627502	-0.30419856	Yes	
row_8	GAD1	na	25479	-0.9586383104324341	-0.27348524	Yes	
row_9	DLX5	na	25896	-0.9891117215156555	-0.24427901	Yes	
row_10	PLS3	na	27201	-1.0924184322357178	-0.23802216	Yes	
row_11	SOX2-OT	na	27687	-1.1341251134872437	-0.20478062	Yes	
row_12	ERBB4	na	27981	-1.1628961563110352	-0.16440623	Yes	
row_13	DLX2	na	28107	-1.174576759338379	-0.11836377	Yes	
row_14	CELF4	na	28112	-1.1749392747879028	-0.06858088	Yes	
row_15	DLX1	na	30656	-1.4802227020263672	-0.08399492	Yes	
row_16	ARX	na	31402	-1.6257824897766113	-0.03787421	Yes	
row_17	MEG3	na	31635	-1.6867585182189941	0.026629351	Yes	
