NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MARCKS	na	838	1.6842604875564575	0.19521181	Yes	
row_1	EGR1	na	860	1.6702625751495361	0.4137338	Yes	
row_2	CCN4	na	4887	0.8567134737968445	0.40223113	Yes	
row_3	BMI1	na	5865	0.7731600403785706	0.47361186	Yes	
row_4	E2F4	na	12456	0.23586758971214294	0.30172405	No	
row_5	CDC25B	na	21612	-0.1867927461862564	0.04444693	No	
row_6	ID1	na	25887	-0.313912570476532	-0.045914326	No	
row_7	COL3A1	na	26079	-0.318241149187088	-0.010034297	No	
row_8	LAMA1	na	27251	-0.3566008508205414	7.151578E-4	No	
row_9	CCNB1	na	27890	-0.37966805696487427	0.030896997	No	
row_10	LDB2	na	28050	-0.3864779770374298	0.07671587	No	
row_11	ALDH1A1	na	29554	-0.45895346999168396	0.09067698	No	
