NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MAPKAPK3	na	750	4.0386810302734375	0.035289984	No	
row_1	AGO4	na	1937	1.9849299192428589	0.02743498	No	
row_2	MAPK14	na	2096	1.8302353620529175	0.049034823	No	
row_3	IFNB1	na	2303	1.6814239025115967	0.0670026	No	
row_4	FOS	na	2385	1.60195791721344	0.087674685	No	
row_5	KDM6B	na	2975	1.2748901844024658	0.08795524	No	
row_6	MAP3K5	na	3348	1.0689729452133179	0.09194748	No	
row_7	UBA52	na	3458	1.0142885446548462	0.10325685	No	
row_8	E2F3	na	3595	0.9449751377105713	0.11273135	No	
row_9	MINK1	na	3907	0.8429398536682129	0.11533503	No	
row_10	MAP2K3	na	4033	0.7879140377044678	0.12287706	No	
row_11	RPS27A	na	4075	0.772710382938385	0.13278884	No	
row_12	PHC2	na	4205	0.7236406207084656	0.13927796	No	
row_13	MDM2	na	4763	0.5491945743560791	0.13004926	No	
row_14	MAPKAPK2	na	4870	0.5153725743293762	0.13423525	No	
row_15	EED	na	7317	-0.018689706921577454	0.05909785	No	
row_16	TFDP1	na	7962	-0.06615101546049118	0.040200725	No	
row_17	E2F2	na	12273	-0.23888368904590607	-0.089217246	No	
row_18	MAPK9	na	15731	-0.3751644790172577	-0.19036704	No	
row_19	CDKN2B	na	16267	-0.39850008487701416	-0.20109701	No	
row_20	E2F1	na	16522	-0.41038674116134644	-0.20299213	No	
row_21	PHC3	na	16918	-0.4290241003036499	-0.20896457	No	
row_22	EZH2	na	17503	-0.4562385678291321	-0.2203701	No	
row_23	CDKN2A	na	17676	-0.4639102816581726	-0.21896312	No	
row_24	MAPK1	na	18156	-0.48810166120529175	-0.22667076	No	
row_25	MOV10	na	18886	-0.5263181924819946	-0.2415329	No	
row_26	MAPK3	na	19298	-0.5482115149497986	-0.2462748	No	
row_27	SUZ12	na	19317	-0.5493274331092834	-0.23888476	No	
row_28	AGO1	na	20033	-0.5875142812728882	-0.25243023	No	
row_29	UBC	na	20254	-0.5993173718452454	-0.25054464	No	
row_30	TFDP2	na	21554	-0.6815931797027588	-0.2807336	No	
row_31	BMI1	na	21679	-0.6901537775993347	-0.27457464	No	
row_32	CDKN2C	na	23515	-0.8123216032981873	-0.31939715	No	
row_33	JUN	na	24596	-0.8904101252555847	-0.33981442	Yes	
row_34	CDKN2D	na	24873	-0.9112928509712219	-0.33514312	Yes	
row_35	MAP2K4	na	25259	-0.9424790143966675	-0.33338115	Yes	
row_36	MAP4K4	na	25329	-0.9475892186164856	-0.3218033	Yes	
row_37	CDK6	na	25478	-0.9583379626274109	-0.31250548	Yes	
row_38	CBX2	na	25517	-0.9611830711364746	-0.2997753	Yes	
row_39	RNF2	na	25714	-0.975636899471283	-0.2917071	Yes	
row_40	MAPK11	na	25823	-0.9843722581863403	-0.28079957	Yes	
row_41	MDM4	na	26425	-1.0330907106399536	-0.28438613	Yes	
row_42	MAP2K6	na	26532	-1.0414221286773682	-0.27259186	Yes	
row_43	MAPK8	na	27066	-1.081810474395752	-0.2733774	Yes	
row_44	CBX4	na	27753	-1.1411967277526855	-0.2780209	Yes	
row_45	UBB	na	27790	-1.1453150510787964	-0.26256594	Yes	
row_46	CBX8	na	27849	-1.151280164718628	-0.24770299	Yes	
row_47	RBBP7	na	27882	-1.1537953615188599	-0.2320021	Yes	
row_48	TNIK	na	28003	-1.1650185585021973	-0.21885182	Yes	
row_49	RBBP4	na	28516	-1.214278221130371	-0.21707407	Yes	
row_50	TXN	na	28983	-1.265413761138916	-0.21313861	Yes	
row_51	RING1	na	29326	-1.3011397123336792	-0.20486365	Yes	
row_52	CDK4	na	29736	-1.350667119026184	-0.19793792	Yes	
row_53	TP53	na	30216	-1.4143366813659668	-0.19224936	Yes	
row_54	SCMH1	na	30674	-1.4825162887573242	-0.18489647	Yes	
row_55	AGO3	na	30989	-1.541547179222107	-0.17228127	Yes	
row_56	TNRC6C	na	31269	-1.5963588953018188	-0.1577943	Yes	
row_57	CBX6	na	31811	-1.74657142162323	-0.149212	Yes	
row_58	TNRC6B	na	31876	-1.7720932960510254	-0.12555514	Yes	
row_59	MAP2K7	na	31904	-1.7846728563308716	-0.10057567	Yes	
row_60	TNRC6A	na	32165	-1.9171403646469116	-0.080863476	Yes	
row_61	PHC1	na	32271	-2.0142078399658203	-0.05496889	Yes	
row_62	MAPK10	na	32367	-2.136807441711426	-0.026992844	Yes	
row_63	MAPKAPK5	na	32374	-2.1476850509643555	0.0038843022	Yes	
