NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CNP	na	566	3.776843309402466	0.024035664	Yes	
row_1	SIRT2	na	639	3.5928032398223877	0.06129133	Yes	
row_2	PLEKHB1	na	810	3.1929025650024414	0.09112919	Yes	
row_3	GPR17	na	861	3.0937931537628174	0.12358061	Yes	
row_4	SOX10	na	880	3.0591936111450195	0.1566392	Yes	
row_5	GNG7	na	1057	2.763507604598999	0.18157381	Yes	
row_6	OMG	na	1275	2.5231118202209473	0.20260192	Yes	
row_7	CADM2	na	1434	2.3748321533203125	0.22382121	Yes	
row_8	SOX8	na	1453	2.3558106422424316	0.24915113	Yes	
row_9	TSC22D4	na	1460	2.350130558013916	0.2747889	Yes	
row_10	APOD	na	1546	2.268399477005005	0.2970911	Yes	
row_11	ANGPTL2	na	1556	2.262594223022461	0.32167447	Yes	
row_12	PLLP	na	1609	2.2143490314483643	0.34440097	Yes	
row_13	ALCAM	na	1686	2.1441023349761963	0.3656151	Yes	
row_14	RFTN2	na	1802	2.049065589904785	0.38458166	Yes	
row_15	PSAT1	na	1902	1.980006456375122	0.40328306	Yes	
row_16	NKX2-2	na	2031	1.9001268148422241	0.42021197	Yes	
row_17	S100B	na	2144	1.8404659032821655	0.43697903	Yes	
row_18	SCD5	na	2627	1.5842690467834473	0.4395148	Yes	
row_19	VXN	na	2953	1.4417263269424438	0.4453285	Yes	
row_20	SLITRK2	na	3036	1.4056856632232666	0.4582439	Yes	
row_21	OLIG1	na	3041	1.4038517475128174	0.4735458	Yes	
row_22	TTYH1	na	3222	1.3406116962432861	0.4827224	Yes	
row_23	GPM6B	na	3748	1.1628895998001099	0.47930136	Yes	
row_24	LSAMP	na	4026	1.0836020708084106	0.4826611	Yes	
row_25	OLIG2	na	4247	1.0243000984191895	0.48712793	Yes	
row_26	LMF1	na	4304	1.0072932243347168	0.49646804	Yes	
row_27	EPB41L2	na	4429	0.9799357652664185	0.50340945	Yes	
row_28	FIBIN	na	4630	0.9319093227386475	0.50747824	Yes	
row_29	CD9	na	4738	0.9053055047988892	0.51412416	Yes	
row_30	CA10	na	4838	0.8768486976623535	0.5207042	Yes	
row_31	KANK1	na	5248	0.7890987396240234	0.51675516	No	
row_32	EPN2	na	5391	0.7555249333381653	0.52067536	No	
row_33	LUZP2	na	5815	0.6795182228088379	0.5150903	No	
row_34	GATM	na	6114	0.6284632086753845	0.51280105	No	
row_35	SOX6	na	6138	0.6247727274894714	0.5189563	No	
row_36	SCRG1	na	6472	0.565829336643219	0.51489896	No	
row_37	BCAN	na	7556	0.39548370242118835	0.48582888	No	
row_38	NKAIN4	na	8322	0.2853676676750183	0.46536064	No	
row_39	SEMA5A	na	8441	0.27007749676704407	0.46468735	No	
row_40	COL20A1	na	9032	0.19477012753486633	0.4486232	No	
row_41	NXPH1	na	9298	0.16290877759456635	0.44223672	No	
row_42	TSPAN7	na	9325	0.16020122170448303	0.44319478	No	
row_43	ITGB8	na	9365	0.15672366321086884	0.44371352	No	
row_44	PDE4B	na	9399	0.1526287943124771	0.44437236	No	
row_45	GRID2	na	10235	0.05574514716863632	0.41922122	No	
row_46	PCDH15	na	10512	0.025712229311466217	0.41098785	No	
row_47	LHFPL3	na	10527	0.023788923397660255	0.4108173	No	
row_48	PMP2	na	10880	-0.008223278447985649	0.4000468	No	
row_49	CNTN1	na	11133	-0.031674325466156006	0.39261946	No	
row_50	LRRC4C	na	11315	-0.0500635951757431	0.38758487	No	
row_51	COL9A1	na	11832	-0.06575611978769302	0.37238637	No	
row_52	MMP2	na	15414	-0.17279715836048126	0.26379445	No	
row_53	B2M	na	15701	-0.18313580751419067	0.25698227	No	
row_54	BCHE	na	15892	-0.1912194937467575	0.25322098	No	
row_55	BRINP3	na	16669	-0.21928828954696655	0.23168726	No	
row_56	CD82	na	16889	-0.22741487622261047	0.2274289	No	
row_57	LIMA1	na	18054	-0.26627859473228455	0.19443989	No	
row_58	PLPP3	na	18876	-0.29049843549728394	0.17230015	No	
row_59	CSPG5	na	19612	-0.3106650114059448	0.1530355	No	
row_60	MT3	na	19798	-0.3152737617492676	0.15079157	No	
row_61	ETV5	na	20231	-0.3254856765270233	0.14103875	No	
row_62	PTN	na	21942	-0.3787127733230591	0.0924385	No	
row_63	SPARC	na	22122	-0.38517075777053833	0.09114771	No	
row_64	PON2	na	22655	-0.404293954372406	0.079175346	No	
row_65	NOVA1	na	23740	-0.44399121403694153	0.050607394	No	
row_66	SERPINE2	na	24383	-0.46687009930610657	0.035928596	No	
row_67	SLC35F1	na	25967	-0.5331076979637146	-0.0070566414	No	
row_68	ITM2C	na	26100	-0.5394539833068848	-0.0052020154	No	
row_69	C2orf80	na	26837	-0.573813796043396	-0.021606073	No	
row_70	RAMP1	na	26854	-0.5751685500144958	-0.015779877	No	
row_71	DBI	na	27072	-0.5870564579963684	-0.01602485	No	
row_72	CD63	na	27076	-0.5870736241340637	-0.009666734	No	
row_73	ARC	na	27244	-0.5959842205047607	-0.008270876	No	
row_74	SEZ6L	na	27620	-0.6170787811279297	-0.013061006	No	
row_75	RAB31	na	28277	-0.655641496181488	-0.026097577	No	
row_76	ANXA5	na	29015	-0.7042613625526428	-0.04109915	No	
row_77	SPATA6	na	29113	-0.7127538323402405	-0.036260415	No	
row_78	ARL4A	na	30227	-0.8015367984771729	-0.061794497	No	
row_79	PTPRZ1	na	30337	-0.8126195669174194	-0.05622871	No	
row_80	PDGFRA	na	30610	-0.8412653803825378	-0.05537748	No	
row_81	PLAT	na	31163	-0.9155226349830627	-0.06234963	No	
row_82	SPRY1	na	31294	-0.9359018802642822	-0.05607718	No	
row_83	SCN1A	na	31353	-0.9460684657096863	-0.047471486	No	
row_84	EDNRB	na	31569	-0.9875466823577881	-0.04325422	No	
row_85	ETV1	na	31598	-0.993187665939331	-0.033205148	No	
row_86	RHOC	na	31739	-1.0257391929626465	-0.026254129	No	
row_87	SPRY4	na	31910	-1.0737000703811646	-0.01970176	No	
row_88	DUSP6	na	32081	-1.1379280090332031	-0.012443666	No	
row_89	TRIB2	na	32083	-1.1385793685913086	3.6024845E-5	No	
row_90	CST3	na	32145	-1.1648809909820557	0.010953434	No	
