NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CREB5	na	1028	1.6025985479354858	-0.0011221302	No	
row_1	SOX3	na	1523	1.4257234334945679	0.010873715	No	
row_2	NOTCH1	na	4946	0.8489919900894165	-0.07862839	No	
row_3	RPS27L	na	5041	0.8381818532943726	-0.06550688	No	
row_4	SFRP1	na	5294	0.8091117143630981	-0.05782316	No	
row_5	MDK	na	6468	0.7111538052558899	-0.08046993	No	
row_6	SOX9	na	6575	0.699741780757904	-0.07036617	No	
row_7	PLPP3	na	8992	0.49108296632766724	-0.13562754	No	
row_8	UHRF1	na	10927	0.3401586413383484	-0.18888149	No	
row_9	EMX1	na	11077	0.32867228984832764	-0.18720119	No	
row_10	PAICS	na	11487	0.3001278340816498	-0.19410026	No	
row_11	RCN1	na	11730	0.283507764339447	-0.19615707	No	
row_12	EFNB1	na	12091	0.25939950346946716	-0.20232083	No	
row_13	ZFHX4	na	12094	0.2593168616294861	-0.19742452	No	
row_14	BTG3	na	13721	0.1498313546180725	-0.24480076	No	
row_15	TUBA1B	na	13833	0.14256754517555237	-0.24550462	No	
row_16	SFRP2	na	14001	0.13255323469638824	-0.24813026	No	
row_17	ID4	na	14680	0.09088005870580673	-0.26734185	No	
row_18	TGIF1	na	14759	0.08650180697441101	-0.26809803	No	
row_19	HMGN2	na	14828	0.08108676224946976	-0.26864874	No	
row_20	HAT1	na	15026	0.06793107837438583	-0.27343693	No	
row_21	PHGDH	na	15646	0.03161238506436348	-0.2919587	No	
row_22	MCM6	na	15879	0.016635512933135033	-0.29880908	No	
row_23	HMGB3	na	15903	0.015427783131599426	-0.29922476	No	
row_24	TMEM98	na	16311	-0.005832174327224493	-0.31168896	No	
row_25	TUBB4B	na	16526	-0.018876569345593452	-0.31794032	No	
row_26	CDCA7	na	16596	-0.022532086819410324	-0.3196415	No	
row_27	MCM2	na	17121	-0.05409799888730049	-0.33479798	No	
row_28	MCM4	na	17203	-0.05907652527093887	-0.33617124	No	
row_29	VIM	na	18004	-0.06637338548898697	-0.359621	No	
row_30	MCM7	na	18099	-0.07084139436483383	-0.36117098	No	
row_31	SNRPB	na	18499	-0.08266427367925644	-0.37191895	No	
row_32	GLI3	na	18856	-0.0966920331120491	-0.38107008	No	
row_33	RNASEH2A	na	19736	-0.12545408308506012	-0.40583122	No	
row_34	DTYMK	na	20040	-0.13077569007873535	-0.41269305	No	
row_35	GINS2	na	20355	-0.14128509163856506	-0.41969383	No	
row_36	C19orf48	na	21034	-0.1646789312362671	-0.4374944	No	
row_37	LDHA	na	21545	-0.1840340793132782	-0.4497339	No	
row_38	TAGLN2	na	21574	-0.18527883291244507	-0.44705656	No	
row_39	PCNA	na	21671	-0.18860149383544922	-0.44641677	No	
row_40	MCM3	na	22633	-0.21859923005104065	-0.47193065	No	
row_41	HELLS	na	22861	-0.22593002021312714	-0.47462487	No	
row_42	EOMES	na	23021	-0.2307751476764679	-0.47512534	No	
row_43	MCM5	na	23026	-0.23093920946121216	-0.4708334	No	
row_44	RPA3	na	23586	-0.24710674583911896	-0.483381	No	
row_45	FEN1	na	23800	-0.25372394919395447	-0.4851112	No	
row_46	SINHCAF	na	23914	-0.25710827112197876	-0.48368686	No	
row_47	RRM1	na	24257	-0.26845747232437134	-0.48912126	No	
row_48	SMC2	na	24303	-0.27008485794067383	-0.4853477	No	
row_49	KPNA2	na	24569	-0.2788352072238922	-0.4882045	No	
row_50	DUT	na	24686	-0.28259533643722534	-0.48638552	No	
row_51	CNTLN	na	25061	-0.2930378019809723	-0.49233872	No	
row_52	BUB3	na	25148	-0.29534804821014404	-0.48934895	No	
row_53	DHFR	na	25380	-0.30130836367607117	-0.49072552	No	
row_54	SMC4	na	25952	-0.3153283894062042	-0.50233954	No	
row_55	ITGB3BP	na	26616	-0.33289387822151184	-0.51646036	No	
row_56	KNSTRN	na	27186	-0.35379600524902344	-0.52727705	Yes	
row_57	GNG5	na	27263	-0.35708269476890564	-0.52279794	Yes	
row_58	TMPO	na	27349	-0.3605383634567261	-0.51853085	Yes	
row_59	ANP32E	na	27419	-0.3626001179218292	-0.51373	Yes	
row_60	PTTG1	na	27537	-0.36683836579322815	-0.5103312	Yes	
row_61	CLSPN	na	27627	-0.36955273151397705	-0.50601536	Yes	
row_62	CKS2	na	27656	-0.3706875443458557	-0.499793	Yes	
row_63	FBXO5	na	27751	-0.37457162141799927	-0.49553567	Yes	
row_64	CDC20	na	27780	-0.37581852078437805	-0.4892152	Yes	
row_65	DACH1	na	27795	-0.3764743506908417	-0.48244962	Yes	
row_66	CCNB1	na	27890	-0.37966805696487427	-0.47809488	Yes	
row_67	HES1	na	27908	-0.38054388761520386	-0.47134417	Yes	
row_68	ORC6	na	27952	-0.3821146488189697	-0.4653668	Yes	
row_69	CKAP2	na	27989	-0.38389304280281067	-0.45913914	Yes	
row_70	GMNN	na	28010	-0.38493791222572327	-0.45239714	Yes	
row_71	CCNB2	na	28014	-0.3850885331630707	-0.44512698	Yes	
row_72	CENPF	na	28130	-0.39022618532180786	-0.4412192	Yes	
row_73	PRR11	na	28160	-0.3915270268917084	-0.4346293	Yes	
row_74	KIF22	na	28360	-0.40064796805381775	-0.43311775	Yes	
row_75	BUB1	na	28440	-0.40380650758743286	-0.42783797	Yes	
row_76	PIMREG	na	28466	-0.40502870082855225	-0.42086634	Yes	
row_77	PAX6	na	28470	-0.40518730878829956	-0.41321188	Yes	
row_78	CDKN3	na	28555	-0.4097287356853485	-0.40797338	Yes	
row_79	MAD2L1	na	28559	-0.410010427236557	-0.4002267	Yes	
row_80	ASPM	na	28609	-0.4120194911956787	-0.39386293	Yes	
row_81	CDON	na	28632	-0.4128110706806183	-0.3866498	Yes	
row_82	SGO2	na	28669	-0.4146435260772705	-0.3798342	Yes	
row_83	UBE2T	na	28720	-0.41712164878845215	-0.3734038	Yes	
row_84	CDCA3	na	28786	-0.4199642539024353	-0.3673825	Yes	
row_85	PBK	na	28842	-0.4220350980758667	-0.36101264	Yes	
row_86	CENPK	na	28853	-0.4224749207496643	-0.35324395	Yes	
row_87	OIP5	na	28903	-0.42480143904685974	-0.34663582	Yes	
row_88	DEPDC1B	na	28960	-0.42730098962783813	-0.34019616	Yes	
