NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRDM2	na	1403	2.407222270965576	0.05005707	No	
row_1	ADRA1A	na	2690	1.557810664176941	0.07080401	No	
row_2	CRYAB	na	3535	1.2339876890182495	0.09261961	No	
row_3	GBA	na	4145	1.05022132396698	0.11455397	No	
row_4	AVPR1B	na	6203	0.611814558506012	0.074891396	No	
row_5	RNF165	na	6429	0.573110044002533	0.090167716	No	
row_6	GNA11	na	7115	0.4611959457397461	0.086936094	No	
row_7	COQ7	na	7223	0.44482365250587463	0.10087658	No	
row_8	ATM	na	8368	0.2798333466053009	0.0764767	No	
row_9	MSH6	na	11211	-0.0409996472299099	-0.00948848	No	
row_10	LEP	na	12437	-0.07131973654031754	-0.044463605	No	
row_11	HELT	na	13390	-0.10685814172029495	-0.069651276	No	
row_12	GNA12	na	13967	-0.1247684434056282	-0.08256143	No	
row_13	GNA13	na	14780	-0.14882004261016846	-0.10181008	No	
row_14	CISD2	na	15445	-0.17381496727466583	-0.11553072	No	
row_15	AVPR1A	na	17134	-0.23555989563465118	-0.15840527	No	
row_16	MSH2	na	18416	-0.27786752581596375	-0.1871019	No	
row_17	NR5A1	na	18477	-0.27981650829315186	-0.17810749	No	
row_18	ZMPSTE24	na	20280	-0.3267909586429596	-0.22095887	No	
row_19	EDN1	na	21807	-0.37414100766181946	-0.25347266	No	
row_20	HYAL2	na	22452	-0.39660584926605225	-0.25794405	No	
row_21	IDE	na	22820	-0.409904420375824	-0.25336653	No	
row_22	DDC	na	24123	-0.45830339193344116	-0.27571827	Yes	
row_23	RAD54L	na	24321	-0.4647934138774872	-0.2637766	Yes	
row_24	EDNRA	na	25286	-0.5047714114189148	-0.27391487	Yes	
row_25	INPP5D	na	25715	-0.5225932002067566	-0.2668499	Yes	
row_26	TP63	na	26553	-0.5601033568382263	-0.27093157	Yes	
row_27	ERCC1	na	26651	-0.5644616484642029	-0.25204706	Yes	
row_28	TH	na	26901	-0.5779073238372803	-0.23732422	Yes	
row_29	COMP	na	27464	-0.609095573425293	-0.23103549	Yes	
row_30	SERP1	na	27697	-0.6204890012741089	-0.2141389	Yes	
row_31	GHRHR	na	28782	-0.6868143081665039	-0.22091988	Yes	
row_32	TP53	na	30051	-0.7871343493461609	-0.22948201	Yes	
row_33	INHBB	na	30335	-0.8121384978294373	-0.20673019	Yes	
row_34	SLC1A2	na	30545	-0.8339183330535889	-0.18085468	Yes	
row_35	RAD54B	na	30589	-0.839259684085846	-0.1496582	Yes	
row_36	SEC63	na	30597	-0.8400409817695618	-0.11732239	Yes	
row_37	CGAS	na	31626	-0.9964978694915771	-0.110378	Yes	
row_38	TFCP2L1	na	32008	-1.1094706058502197	-0.0791237	Yes	
row_39	WRN	na	32148	-1.166129469871521	-0.038218554	Yes	
row_40	LRRK2	na	32298	-1.2653425931930542	0.0062230127	Yes	
