NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MDM2	na	1760	2.2694127559661865	6.4548955E-4	Yes	
row_1	MOV10	na	2556	1.8420358896255493	0.020701313	Yes	
row_2	CDK6	na	3148	1.625146508216858	0.041798986	Yes	
row_3	TXN	na	3402	1.5486077070236206	0.071465135	Yes	
row_4	MAPK1	na	3723	1.459950566291809	0.09692084	Yes	
row_5	PHC2	na	4670	1.2347438335418701	0.0976291	Yes	
row_6	JUN	na	5355	1.1051195859909058	0.103278525	Yes	
row_7	UBC	na	5414	1.0948237180709839	0.1279778	Yes	
row_8	MAP2K4	na	5740	1.0372376441955566	0.14305256	Yes	
row_9	MAP3K5	na	6010	0.9921578168869019	0.1587631	Yes	
row_10	MAPK14	na	6273	0.94729083776474	0.17360397	Yes	
row_11	UBA52	na	7061	0.8180840611457825	0.16913368	Yes	
row_12	PHC3	na	7236	0.7917450666427612	0.18292433	Yes	
row_13	RBBP7	na	7583	0.7391011118888855	0.19013877	Yes	
row_14	TNRC6A	na	7747	0.715883731842041	0.20243321	Yes	
row_15	MAP2K7	na	8281	0.641082227230072	0.20151123	Yes	
row_16	RING1	na	8363	0.6296824216842651	0.21424817	Yes	
row_17	MAPKAPK2	na	8523	0.6080089211463928	0.22405608	Yes	
row_18	SUZ12	na	8939	0.5492178797721863	0.22454943	Yes	
row_19	MAP2K3	na	9375	0.4955468773841858	0.22312772	Yes	
row_20	TNIK	na	9410	0.49104899168014526	0.23395962	Yes	
row_21	MAPK10	na	10840	0.2940422296524048	0.19701882	No	
row_22	MAP4K4	na	11308	0.23689435422420502	0.18835293	No	
row_23	RPS27A	na	11358	0.23137851059436798	0.19244012	No	
row_24	E2F3	na	11949	0.1613733023405075	0.17815515	No	
row_25	SCMH1	na	12511	0.08549769967794418	0.16292857	No	
row_26	MAPKAPK3	na	12533	0.08371646702289581	0.16430652	No	
row_27	CDKN2C	na	12780	0.05631297081708908	0.15808499	No	
row_28	UBB	na	13255	0.007556847762316465	0.14365487	No	
row_29	TP53	na	13455	-0.012626828625798225	0.13782538	No	
row_30	PHC1	na	13468	-0.014405062422156334	0.13780394	No	
row_31	MAPK11	na	18347	-0.19576579332351685	-0.007843666	No	
row_32	RNF2	na	19155	-0.22311560809612274	-0.027324768	No	
row_33	TFDP2	na	19250	-0.22657731175422668	-0.024741046	No	
row_34	FOS	na	20010	-0.2545863091945648	-0.041980978	No	
row_35	IFNB1	na	20072	-0.2567477524280548	-0.037649978	No	
row_36	CBX6	na	23783	-0.37565553188323975	-0.1429372	No	
row_37	RBBP4	na	23941	-0.38173139095306396	-0.13854203	No	
row_38	KDM6B	na	23944	-0.38179275393486023	-0.12936687	No	
row_39	MAP2K6	na	23970	-0.3827155530452728	-0.12087845	No	
row_40	EED	na	24076	-0.38720202445983887	-0.114747815	No	
row_41	EZH2	na	24671	-0.41085588932037354	-0.123120286	No	
row_42	MAPK3	na	25131	-0.43112725019454956	-0.12684041	No	
row_43	MAPKAPK5	na	25792	-0.45903441309928894	-0.13608201	No	
row_44	CDK4	na	25826	-0.4601934850215912	-0.12596577	No	
row_45	CDKN2B	na	26176	-0.4769754111766815	-0.1251855	No	
row_46	CBX8	na	26472	-0.4908819794654846	-0.12240402	No	
row_47	MINK1	na	26920	-0.5126291513442993	-0.123782404	No	
row_48	E2F2	na	26948	-0.5141128897666931	-0.11217671	No	
row_49	E2F1	na	26979	-0.5162683129310608	-0.10061137	No	
row_50	CBX4	na	27074	-0.5202804803848267	-0.090922	No	
row_51	CDKN2D	na	27851	-0.5634032487869263	-0.10121474	No	
row_52	AGO3	na	28275	-0.5900104641914368	-0.099981114	No	
row_53	TFDP1	na	28281	-0.5903077721595764	-0.085853785	No	
row_54	BMI1	na	28516	-0.6054607033729553	-0.07841969	No	
row_55	TNRC6C	na	29172	-0.654015302658081	-0.08278992	No	
row_56	CBX2	na	29358	-0.6677073836326599	-0.07233926	No	
row_57	TNRC6B	na	30458	-0.7712226510047913	-0.08756192	No	
row_58	MAPK9	na	31117	-0.8609749674797058	-0.087017596	No	
row_59	MDM4	na	31550	-0.9401872158050537	-0.07758952	No	
row_60	MAPK8	na	31842	-1.0230382680892944	-0.061810113	No	
row_61	AGO4	na	31997	-1.0824123620986938	-0.040370688	No	
row_62	CDKN2A	na	32076	-1.127055048942566	-0.015508201	No	
row_63	AGO1	na	32162	-1.1800355911254883	0.010420255	No	
