NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ID1	na	649	2.399531364440918	0.36510205	Yes	
row_1	LAMA1	na	7365	0.6267775893211365	0.2590023	No	
row_2	EGR1	na	8192	0.5402858257293701	0.32028368	No	
row_3	MARCKS	na	10495	0.34738919138908386	0.3051781	No	
row_4	ALDH1A1	na	15456	0.019010741263628006	0.15556192	No	
row_5	BMI1	na	16012	-0.010364164598286152	0.14014246	No	
row_6	CDC25B	na	16989	-0.06430760025978088	0.12042164	No	
row_7	LDB2	na	18768	-0.11161230504512787	0.08360703	No	
row_8	COL3A1	na	24676	-0.30273404717445374	-0.04962543	No	
row_9	CCNB1	na	26258	-0.35413429141044617	-0.041456398	No	
row_10	CCN4	na	28107	-0.4371797442436218	-0.028178353	No	
row_11	E2F4	na	32355	-1.0179588794708252	0.0044630473	No	
