NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	F3	na	1046	2.0183866024017334	0.016613659	Yes	
row_1	CRYAB	na	1207	1.8885468244552612	0.057408784	Yes	
row_2	CD44	na	1358	1.7959380149841309	0.09626987	Yes	
row_3	CXCL14	na	1737	1.6083468198776245	0.12355675	Yes	
row_4	PEA15	na	1764	1.5985944271087646	0.16146363	Yes	
row_5	IGSF3	na	2351	1.3897784948349	0.17704304	Yes	
row_6	SMURF2	na	2491	1.345641851425171	0.2053398	Yes	
row_7	VIM	na	2846	1.252830147743225	0.2247583	Yes	
row_8	AOPEP	na	3275	1.1545675992965698	0.23951519	Yes	
row_9	IFI16	na	4613	0.918415367603302	0.22051904	Yes	
row_10	IGFBP6	na	4734	0.8992381691932678	0.23859245	Yes	
row_11	MAP1LC3B	na	5025	0.8572534322738647	0.2504062	Yes	
row_12	RAB31	na	5315	0.8211659789085388	0.26137698	Yes	
row_13	IGFBP7	na	6736	0.6946327090263367	0.23440225	No	
row_14	SPARC	na	8673	0.4946969747543335	0.18667212	No	
row_15	RHOB	na	8785	0.4843517541885376	0.19497694	No	
row_16	RBL2	na	8930	0.4724716246128082	0.20197633	No	
row_17	RAB5B	na	9506	0.43139615654945374	0.19468848	No	
row_18	SMPD1	na	9812	0.4077001214027405	0.19515403	No	
row_19	RAB13	na	9886	0.4006670117378235	0.20260446	No	
row_20	TGFB1I1	na	9890	0.3999490737915039	0.2121964	No	
row_21	CITED2	na	10266	0.36629968881607056	0.20950057	No	
row_22	SOD1	na	10879	0.32023337483406067	0.19837987	No	
row_23	COL1A2	na	11331	0.2898210287094116	0.19148822	No	
row_24	OPTN	na	11770	0.2565649449825287	0.18419223	No	
row_25	RGL2	na	11799	0.25485554337501526	0.18949981	No	
row_26	HSPA2	na	12033	0.24006086587905884	0.18812667	No	
row_27	FN1	na	12060	0.23854264616966248	0.19310093	No	
row_28	THBS1	na	12552	0.2056734263896942	0.18293805	No	
row_29	S100A11	na	12770	0.19010765850543976	0.18084879	No	
row_30	TNFAIP2	na	14189	0.09635971486568451	0.13944903	No	
row_31	NME2	na	15121	0.038152363151311874	0.111659564	No	
row_32	IRF7	na	15602	0.010810669511556625	0.09711749	No	
row_33	HBS1L	na	15892	-0.0034942373167723417	0.08828895	No	
row_34	GSN	na	16405	-0.032749857753515244	0.07329119	No	
row_35	RAC1	na	16807	-0.05450264737010002	0.062243547	No	
row_36	CLTB	na	18246	-0.09084288030862808	0.020093378	No	
row_37	IGFBP5	na	18330	-0.09462390094995499	0.019824792	No	
row_38	IGFBP4	na	18543	-0.10328668355941772	0.015787434	No	
row_39	NDN	na	19958	-0.14418701827526093	-0.024330856	No	
row_40	FILIP1L	na	20712	-0.17396709322929382	-0.04334191	No	
row_41	CCN2	na	20918	-0.18131545186042786	-0.04527397	No	
row_42	RRAS	na	22040	-0.21974441409111023	-0.074526176	No	
row_43	GUK1	na	22399	-0.23183053731918335	-0.07995378	No	
row_44	SERPINE1	na	22439	-0.23322920501232147	-0.07550912	No	
row_45	CDKN1A	na	22511	-0.23565207421779633	-0.071992725	No	
row_46	TFAP2A	na	22716	-0.24101337790489197	-0.0724484	No	
row_47	IFNG	na	22884	-0.2468234747648239	-0.07162226	No	
row_48	STAT1	na	23216	-0.2589724659919739	-0.07555992	No	
row_49	ESM1	na	25067	-0.31205159425735474	-0.12506033	No	
row_50	ING1	na	25110	-0.3135052025318146	-0.11876437	No	
row_51	TNFAIP3	na	25252	-0.31734877824783325	-0.11542864	No	
row_52	ISG15	na	25327	-0.31938064098358154	-0.10997734	No	
row_53	IGFBP1	na	25849	-0.3379393517971039	-0.11786274	No	
row_54	IRF5	na	26573	-0.3666676878929138	-0.13128245	No	
row_55	IGFBP2	na	26677	-0.3714548647403717	-0.1254646	No	
row_56	HTATIP2	na	26825	-0.3781704902648926	-0.120841175	No	
row_57	TP53	na	26865	-0.3797875940799713	-0.112847716	No	
row_58	CYP1B1	na	27139	-0.3927868902683258	-0.11175637	No	
row_59	HPS5	na	27631	-0.4135875105857849	-0.11688476	No	
row_60	RABGGTA	na	28317	-0.4486354887485504	-0.12714772	No	
row_61	EIF2S2	na	28350	-0.4503014087677002	-0.11723093	No	
row_62	SERPINB2	na	28469	-0.45712098479270935	-0.10980137	No	
row_63	IGFBP3	na	28762	-0.4727817475795746	-0.107358985	No	
row_64	CREG1	na	28792	-0.47385457158088684	-0.096779354	No	
row_65	NRG1	na	28841	-0.47675228118896484	-0.08671554	No	
row_66	CDKN1C	na	28948	-0.48199141025543213	-0.07831366	No	
row_67	TSPYL5	na	29020	-0.4864339232444763	-0.06872477	No	
row_68	TES	na	30974	-0.6435493230819702	-0.11337487	No	
row_69	CDKN2D	na	31189	-0.6672960519790649	-0.103816845	No	
row_70	ALDH1A3	na	31231	-0.6733631491661072	-0.08877636	No	
row_71	MDM2	na	31340	-0.6906749606132507	-0.075383045	No	
row_72	CDKN2B	na	31679	-0.7438950538635254	-0.06779456	No	
row_73	MMP1	na	31695	-0.7467719912528992	-0.05017466	No	
row_74	CDKN2A	na	32226	-0.927977442741394	-0.044050302	No	
row_75	MAP2K3	na	32397	-1.0750484466552734	-0.023261845	No	
row_76	CCND1	na	32410	-1.0905723571777344	0.0027754484	No	
