NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	E2F1	na	28	4.242208480834961	0.13990018	Yes	
row_1	E2F2	na	63	3.8257312774658203	0.26579624	Yes	
row_2	TFDP1	na	171	3.110586166381836	0.36571443	Yes	
row_3	E2F3	na	703	2.099846363067627	0.4190358	Yes	
row_4	TP53	na	1007	1.8749054670333862	0.47191557	Yes	
row_5	CDK4	na	1226	1.7599678039550781	0.5235995	Yes	
row_6	TFDP2	na	4070	1.037746548652649	0.4704703	Yes	
row_7	CDKN2A	na	4528	0.9653646349906921	0.4884271	Yes	
row_8	SP1	na	4563	0.9608834981918335	0.5192634	Yes	
row_9	CDK6	na	5128	0.879540205001831	0.53107685	Yes	
row_10	UBB	na	5233	0.8661357760429382	0.5566133	Yes	
row_11	CDKN2C	na	6514	0.7136287093162537	0.5408691	Yes	
row_12	AGO1	na	6684	0.6932950615882874	0.55866855	Yes	
row_13	CDKN2D	na	6877	0.671725869178772	0.57504386	Yes	
row_14	UBA52	na	8285	0.5234400033950806	0.54907733	No	
row_15	RPS27A	na	9213	0.4366324543952942	0.5350143	No	
row_16	MOV10	na	11197	0.25983136892318726	0.4825603	No	
row_17	TNRC6C	na	13606	0.06672252714633942	0.41060892	No	
row_18	ERF	na	15025	-0.03186741843819618	0.36799255	No	
row_19	TNRC6B	na	16953	-0.08536342531442642	0.3114743	No	
row_20	MDM4	na	17726	-0.11119745671749115	0.29138672	No	
row_21	RB1	na	19505	-0.16814638674259186	0.24220444	No	
row_22	ETS1	na	19584	-0.17197923362255096	0.2455086	No	
row_23	MDM2	na	21277	-0.22867685556411743	0.20098357	No	
row_24	UBC	na	24455	-0.3154185116291046	0.11359942	No	
row_25	AGO3	na	25938	-0.358087956905365	0.079836346	No	
row_26	MAPK3	na	26448	-0.37700414657592773	0.07666891	No	
row_27	MAPK1	na	26890	-0.3928905427455902	0.07612298	No	
row_28	AGO4	na	27982	-0.4394299387931824	0.057101578	No	
row_29	ETS2	na	29044	-0.49455440044403076	0.040833272	No	
row_30	ID1	na	29805	-0.5454936623573303	0.035525873	No	
row_31	TNRC6A	na	30066	-0.5665063261985779	0.04631548	No	
row_32	CDKN2B	na	31957	-0.862525463104248	0.01672415	No	
