NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RAD54L	na	129	3.3090219497680664	0.101811334	Yes	
row_1	MSH6	na	177	3.087700843811035	0.1990735	Yes	
row_2	MSH2	na	209	2.9763195514678955	0.29326785	Yes	
row_3	RAD54B	na	688	2.1191153526306152	0.3462876	Yes	
row_4	TP53	na	1007	1.8749054670333862	0.3964294	Yes	
row_5	AVPR1B	na	1344	1.7039399147033691	0.4405511	Yes	
row_6	CISD2	na	1868	1.5551199913024902	0.4741543	Yes	
row_7	WRN	na	2047	1.4974247217178345	0.5165415	Yes	
row_8	RNF165	na	3897	1.061598777770996	0.49351713	Yes	
row_9	COQ7	na	4211	1.0125222206115723	0.51624364	Yes	
row_10	CGAS	na	5380	0.8478367924690247	0.50736517	Yes	
row_11	TP63	na	6178	0.758311927318573	0.5070542	Yes	
row_12	DDC	na	6670	0.6948508620262146	0.51414144	Yes	
row_13	COMP	na	6713	0.6896432638168335	0.53489465	Yes	
row_14	LRRK2	na	8535	0.500362753868103	0.4947908	No	
row_15	ERCC1	na	8836	0.4733012020587921	0.50067955	No	
row_16	GBA	na	9099	0.4481477737426758	0.5069348	No	
row_17	LEP	na	10292	0.33915600180625916	0.4810551	No	
row_18	SEC63	na	11334	0.2498803287744522	0.45697322	No	
row_19	TH	na	11652	0.22157779335975647	0.45429096	No	
row_20	SLC1A2	na	12996	0.11330641061067581	0.41653922	No	
row_21	TFCP2L1	na	13750	0.05515012517571449	0.39510453	No	
row_22	GNA11	na	14363	0.011811826378107071	0.37662816	No	
row_23	GHRHR	na	14502	0.0014804501552134752	0.3724241	No	
row_24	HELT	na	17610	-0.10685814172029495	0.28012243	No	
row_25	HYAL2	na	19423	-0.16456615924835205	0.22956085	No	
row_26	PRDM2	na	19481	-0.16708865761756897	0.23314646	No	
row_27	SERP1	na	19697	-0.17634746432304382	0.23216054	No	
row_28	ADRA1A	na	20156	-0.19182126224040985	0.22418317	No	
row_29	IDE	na	22112	-0.2535901367664337	0.17206217	No	
row_30	NR5A1	na	23003	-0.27981650829315186	0.1535892	No	
row_31	AVPR1A	na	23860	-0.30180788040161133	0.13686672	No	
row_32	INHBB	na	25056	-0.32994696497917175	0.11060019	No	
row_33	ZMPSTE24	na	25688	-0.3492945432662964	0.10232741	No	
row_34	EDN1	na	26360	-0.37355515360832214	0.093597926	No	
row_35	INPP5D	na	26966	-0.3960147798061371	0.087619714	No	
row_36	GNA12	na	27358	-0.4115712642669678	0.088731565	No	
row_37	ATM	na	28553	-0.46836432814598083	0.06692088	No	
row_38	EDNRA	na	28998	-0.4919685125350952	0.068970144	No	
row_39	GNA13	na	29180	-0.5019859075546265	0.079441935	No	
row_40	CRYAB	na	31328	-0.7134138941764832	0.03610598	No	
