NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CDKN2D	na	990	2.462777853012085	0.030454203	No	
row_1	NRG1	na	3866	1.2017462253570557	-0.02845517	No	
row_2	IGSF3	na	3884	1.198663592338562	7.0370245E-4	No	
row_3	TP53	na	5629	0.8900324106216431	-0.031043245	No	
row_4	TFAP2A	na	6349	0.7729544043540955	-0.034077074	No	
row_5	RBL2	na	6755	0.720536470413208	-0.028724775	No	
row_6	CCND1	na	7752	0.5889216065406799	-0.044858966	No	
row_7	IFNG	na	8120	0.5441097021102905	-0.04270365	No	
row_8	CDKN2A	na	8183	0.5347993969917297	-0.03137228	No	
row_9	ING1	na	8185	0.5344347953796387	-0.018168613	No	
row_10	MMP1	na	9191	0.4195374548435211	-0.03877493	No	
row_11	HBS1L	na	9518	0.38375258445739746	-0.03932613	No	
row_12	SOD1	na	9852	0.34488365054130554	-0.041055754	No	
row_13	EIF2S2	na	10127	0.31622782349586487	-0.04167536	No	
row_14	RABGGTA	na	11866	0.1333843469619751	-0.09197456	No	
row_15	RAB13	na	11957	0.12450453639030457	-0.0916671	No	
row_16	RAB5B	na	12361	0.08372408151626587	-0.102022864	No	
row_17	RAC1	na	12649	0.0579725056886673	-0.109438725	No	
row_18	IGFBP2	na	13084	0.016839105635881424	-0.12240687	No	
row_19	MAP2K3	na	13142	0.012040611356496811	-0.12386666	No	
row_20	HPS5	na	13572	-0.0249991063028574	-0.13647853	No	
row_21	NDN	na	14691	-0.06621109694242477	-0.16931954	No	
row_22	IGFBP4	na	16010	-0.10839971154928207	-0.20728408	No	
row_23	CDKN1C	na	16094	-0.112782783806324	-0.20705101	No	
row_24	CITED2	na	17803	-0.16117149591445923	-0.25573686	No	
row_25	VIM	na	18366	-0.18079398572444916	-0.2685926	No	
row_26	TSPYL5	na	18534	-0.18741387128829956	-0.26910207	No	
row_27	SERPINB2	na	21158	-0.2724663019180298	-0.3432517	No	
row_28	ESM1	na	22908	-0.31688717007637024	-0.38934597	No	
row_29	CCN2	na	22999	-0.31907549500465393	-0.38422024	No	
row_30	HSPA2	na	23324	-0.32632705569267273	-0.38613182	No	
row_31	STAT1	na	23481	-0.3301376700401306	-0.38276768	No	
row_32	IRF5	na	23764	-0.33797675371170044	-0.38309544	No	
row_33	IGFBP1	na	23961	-0.3442251980304718	-0.3806161	No	
row_34	TES	na	24353	-0.35595226287841797	-0.38386044	No	
row_35	PEA15	na	24605	-0.36388731002807617	-0.38259047	No	
row_36	MDM2	na	25115	-0.3803933560848236	-0.3888688	No	
row_37	IGFBP5	na	26325	-0.42517247796058655	-0.41562724	Yes	
row_38	ALDH1A3	na	26525	-0.43280789256095886	-0.4110468	Yes	
row_39	TGFB1I1	na	26924	-0.4484083652496338	-0.41221747	Yes	
row_40	RRAS	na	27202	-0.45999592542648315	-0.40936938	Yes	
row_41	COL1A2	na	27710	-0.48411282896995544	-0.4130176	Yes	
row_42	RAB31	na	27726	-0.48464760184288025	-0.40147862	Yes	
row_43	IGFBP3	na	27750	-0.4856533706188202	-0.39016145	Yes	
row_44	IGFBP7	na	27924	-0.4947429895401001	-0.3832454	Yes	
row_45	CXCL14	na	28250	-0.5103081464767456	-0.3806318	Yes	
row_46	ISG15	na	28386	-0.5186693072319031	-0.37195128	Yes	
row_47	CREG1	na	28473	-0.5232735872268677	-0.36164555	Yes	
row_48	CYP1B1	na	28564	-0.5281079411506653	-0.35134342	Yes	
row_49	IGFBP6	na	28566	-0.528203010559082	-0.3382941	Yes	
row_50	THBS1	na	29254	-0.5687395334243774	-0.34539807	Yes	
row_51	IFI16	na	29406	-0.5811614394187927	-0.3356635	Yes	
row_52	SPARC	na	29419	-0.582190990447998	-0.32161647	Yes	
row_53	FILIP1L	na	29468	-0.5859448313713074	-0.30858678	Yes	
row_54	SERPINE1	na	29598	-0.5938599705696106	-0.29785922	Yes	
row_55	AOPEP	na	29675	-0.5984713435173035	-0.2853829	Yes	
row_56	CLTB	na	29751	-0.6037216186523438	-0.2727457	Yes	
row_57	NME2	na	29951	-0.6208871006965637	-0.26350775	Yes	
row_58	RGL2	na	30072	-0.6305000185966492	-0.2515953	Yes	
row_59	FN1	na	30099	-0.633410632610321	-0.23671167	Yes	
row_60	OPTN	na	30150	-0.6377716660499573	-0.22246024	Yes	
row_61	TNFAIP3	na	30221	-0.6432084441184998	-0.208691	Yes	
row_62	SMURF2	na	30301	-0.6513969302177429	-0.19499657	Yes	
row_63	F3	na	30432	-0.6642682552337646	-0.1825563	Yes	
row_64	CD44	na	30448	-0.6657947897911072	-0.16653147	Yes	
row_65	S100A11	na	30471	-0.6674214601516724	-0.15068224	Yes	
row_66	HTATIP2	na	30738	-0.6963548064231873	-0.14164183	Yes	
row_67	IRF7	na	30780	-0.7014836668968201	-0.12553509	Yes	
row_68	GSN	na	31056	-0.7377942800521851	-0.11574605	Yes	
row_69	TNFAIP2	na	31113	-0.7442185878753662	-0.09904367	Yes	
row_70	CDKN1A	na	31142	-0.7476073503494263	-0.08139381	Yes	
row_71	CRYAB	na	31211	-0.7580168843269348	-0.064719826	Yes	
row_72	CDKN2B	na	31433	-0.7963376045227051	-0.05181561	Yes	
row_73	MAP1LC3B	na	31442	-0.7975826859474182	-0.032311358	Yes	
row_74	GUK1	na	31537	-0.8163021206855774	-0.0149959	Yes	
row_75	SMPD1	na	31796	-0.8736388087272644	-0.0013185635	Yes	
row_76	RHOB	na	31964	-0.9287834763526917	0.016530914	Yes	
