NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CDKN2D	na	990	2.462777853012085	0.024750326	Yes	
row_1	CDKN2C	na	1094	2.334162712097168	0.073959514	Yes	
row_2	TFDP2	na	1172	2.2667858600616455	0.12245815	Yes	
row_3	EZH2	na	2068	1.732549786567688	0.13374905	Yes	
row_4	CBX2	na	2169	1.689509391784668	0.16858307	Yes	
row_5	UBB	na	2856	1.4506852626800537	0.17999145	Yes	
row_6	PHC1	na	2981	1.414962887763977	0.20792404	Yes	
row_7	AGO1	na	3197	1.3582109212875366	0.23177753	Yes	
row_8	SUZ12	na	4291	1.1164966821670532	0.22313848	Yes	
row_9	SCMH1	na	4817	1.0215599536895752	0.22987968	Yes	
row_10	MAPK8	na	5174	0.9627581238746643	0.24051131	Yes	
row_11	TNRC6B	na	5268	0.94758540391922	0.25891045	Yes	
row_12	TP53	na	5629	0.8900324106216431	0.26778662	Yes	
row_13	TNRC6C	na	6018	0.8283485770225525	0.27441522	Yes	
row_14	RBBP7	na	6231	0.7945380210876465	0.28571096	Yes	
row_15	MAP4K4	na	6518	0.7507825493812561	0.29374334	Yes	
row_16	CDK6	na	6535	0.7489444613456726	0.3100583	Yes	
row_17	BMI1	na	6629	0.7367175221443176	0.32372501	Yes	
row_18	E2F3	na	6933	0.6959784626960754	0.33000338	Yes	
row_19	MAPKAPK5	na	7096	0.6734490394592285	0.340123	Yes	
row_20	RBBP4	na	7243	0.6547252535820007	0.35031566	Yes	
row_21	CDK4	na	7880	0.5735142827033997	0.34357956	Yes	
row_22	RNF2	na	7883	0.5731742978096008	0.3563814	Yes	
row_23	MDM4	na	8042	0.5525911450386047	0.363912	Yes	
row_24	CDKN2A	na	8183	0.5347993969917297	0.37159818	Yes	
row_25	MAP2K4	na	8324	0.5202540755271912	0.37895796	Yes	
row_26	EED	na	8400	0.5106897354125977	0.38810697	Yes	
row_27	TFDP1	na	8994	0.4445604383945465	0.37980244	Yes	
row_28	CBX8	na	9049	0.43812280893325806	0.38797027	Yes	
row_29	UBA52	na	9261	0.411333292722702	0.39069673	Yes	
row_30	RPS27A	na	9678	0.3649020493030548	0.3860612	No	
row_31	E2F2	na	9808	0.3503674566745758	0.38994738	No	
row_32	PHC2	na	10534	0.27187880873680115	0.37369803	No	
row_33	AGO4	na	11074	0.2166828215122223	0.3619441	No	
row_34	TXN	na	12357	0.08416903764009476	0.32431033	No	
row_35	MAP2K3	na	13142	0.012040611356496811	0.30041063	No	
row_36	CBX6	na	13614	-0.029316134750843048	0.28654808	No	
row_37	UBC	na	14969	-0.07049600034952164	0.24638775	No	
row_38	TNIK	na	15036	-0.07609298080205917	0.24606074	No	
row_39	E2F1	na	15757	-0.09989926218986511	0.22610587	No	
row_40	TNRC6A	na	16383	-0.11828478425741196	0.20949236	No	
row_41	MAPK11	na	18466	-0.18476742506027222	0.14945306	No	
row_42	MAPK10	na	19780	-0.22905246913433075	0.11411511	No	
row_43	IFNB1	na	20675	-0.2567477524280548	0.09231606	No	
row_44	AGO3	na	21801	-0.29013824462890625	0.064144894	No	
row_45	CBX4	na	22404	-0.3055464029312134	0.05244308	No	
row_46	MAPKAPK2	na	23068	-0.32059210538864136	0.039198365	No	
row_47	MAPK1	na	23562	-0.33235985040664673	0.031458676	No	
row_48	MDM2	na	25115	-0.3803933560848236	-0.007850922	No	
row_49	MAPK14	na	26125	-0.41621243953704834	-0.029616505	No	
row_50	PHC3	na	26738	-0.4413100481033325	-0.03857972	No	
row_51	MOV10	na	27133	-0.4568025767803192	-0.040474527	No	
row_52	MAPKAPK3	na	27384	-0.46883535385131836	-0.037659913	No	
row_53	MAPK3	na	29560	-0.5915956497192383	-0.09143605	No	
row_54	RING1	na	29897	-0.6160017848014832	-0.08796994	No	
row_55	MAPK9	na	30010	-0.6252234578132629	-0.07739118	No	
row_56	MAP2K6	na	30763	-0.699174165725708	-0.084883325	No	
row_57	MAP2K7	na	31022	-0.7326558232307434	-0.07639453	No	
row_58	KDM6B	na	31039	-0.7341465353965759	-0.060411673	No	
row_59	CDKN2B	na	31433	-0.7963376045227051	-0.054655615	No	
row_60	MAP3K5	na	31531	-0.8147773146629333	-0.03936034	No	
row_61	MINK1	na	32018	-0.9454578161239624	-0.03312474	No	
row_62	JUN	na	32192	-1.027454137802124	-0.015399459	No	
row_63	FOS	na	32307	-1.1078882217407227	0.0059498786	No	
