NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCNA1	na	167	4.784304141998291	0.17084225	Yes	
row_1	CCNA2	na	647	3.0039191246032715	0.26658714	Yes	
row_2	HMGA2	na	978	2.4780538082122803	0.34757712	Yes	
row_3	LMNB1	na	1171	2.269528388977051	0.42514646	Yes	
row_4	ASF1A	na	1596	1.9621376991271973	0.48426437	Yes	
row_5	KAT5	na	3108	1.382170557975769	0.48857492	Yes	
row_6	TERF1	na	3256	1.3415976762771606	0.53339714	Yes	
row_7	CDKN1B	na	3366	1.3101344108581543	0.5782323	Yes	
row_8	MRE11	na	3569	1.2628264427185059	0.6184633	Yes	
row_9	EP400	na	5255	0.9494332075119019	0.6014978	Yes	
row_10	TP53	na	5629	0.8900324106216431	0.62275016	Yes	
row_11	HMGA1	na	7135	0.6690008640289307	0.60101235	No	
row_12	POT1	na	7914	0.5686984062194824	0.59797287	No	
row_13	UBN1	na	8681	0.47931617498397827	0.59201515	No	
row_14	TERF2	na	9765	0.354569673538208	0.5717068	No	
row_15	CDK2	na	9879	0.34201857447624207	0.5808077	No	
row_16	ACD	na	11604	0.16025477647781372	0.53361225	No	
row_17	HIRA	na	12807	0.04068426787853241	0.4980934	No	
row_18	NBN	na	13566	-0.02460496872663498	0.47565597	No	
row_19	RAD50	na	13942	-0.05979122221469879	0.46630728	No	
row_20	CCNE1	na	18320	-0.179134339094162	0.33810762	No	
row_21	RB1	na	19955	-0.23476502299308777	0.29642445	No	
row_22	CABIN1	na	20923	-0.2650313675403595	0.27639472	No	
row_23	TERF2IP	na	22050	-0.29665207862854004	0.25263175	No	
row_24	CCNE2	na	23262	-0.32495883107185364	0.22729248	No	
row_25	ATM	na	25636	-0.3987630307674408	0.16888441	No	
row_26	TINF2	na	25826	-0.4058806598186493	0.17799403	No	
row_27	CDKN1A	na	31142	-0.7476073503494263	0.041819442	No	
