NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TP53	na	5629	0.8900324106216431	-0.120562926	No	
row_1	CDKN2A	na	8183	0.5347993969917297	-0.16746324	No	
row_2	MAP2K3	na	13142	0.012040611356496811	-0.31945306	No	
row_3	HPS5	na	13572	-0.0249991063028574	-0.3311828	No	
row_4	NDN	na	14691	-0.06621109694242477	-0.36168826	No	
row_5	IGFBP4	na	16010	-0.10839971154928207	-0.39585045	No	
row_6	TSPYL5	na	18534	-0.18741387128829956	-0.46243802	No	
row_7	RB1	na	19955	-0.23476502299308777	-0.4922442	No	
row_8	CCN2	na	22999	-0.31907549500465393	-0.56703573	No	
row_9	HSPA2	na	23324	-0.32632705569267273	-0.557653	No	
row_10	IRF5	na	23764	-0.33797675371170044	-0.55112106	No	
row_11	IGFBP5	na	26325	-0.42517247796058655	-0.6047414	Yes	
row_12	ALDH1A3	na	26525	-0.43280789256095886	-0.58519095	Yes	
row_13	TGFB1I1	na	26924	-0.4484083652496338	-0.570844	Yes	
row_14	IGFBP3	na	27750	-0.4856533706188202	-0.56743866	Yes	
row_15	IGFBP7	na	27924	-0.4947429895401001	-0.5434127	Yes	
row_16	CXCL14	na	28250	-0.5103081464767456	-0.5231447	Yes	
row_17	CREG1	na	28473	-0.5232735872268677	-0.49893513	Yes	
row_18	CYP1B1	na	28564	-0.5281079411506653	-0.47037315	Yes	
row_19	IGFBP6	na	28566	-0.528203010559082	-0.43906438	Yes	
row_20	IFI16	na	29406	-0.5811614394187927	-0.4304235	Yes	
row_21	SPARC	na	29419	-0.582190990447998	-0.39625028	Yes	
row_22	FILIP1L	na	29468	-0.5859448313713074	-0.36296314	Yes	
row_23	SERPINE1	na	29598	-0.5938599705696106	-0.33170113	Yes	
row_24	AOPEP	na	29675	-0.5984713435173035	-0.29853314	Yes	
row_25	CLTB	na	29751	-0.6037216186523438	-0.2650228	Yes	
row_26	OPTN	na	30150	-0.6377716660499573	-0.2394405	Yes	
row_27	HTATIP2	na	30738	-0.6963548064231873	-0.21620342	Yes	
row_28	IRF7	na	30780	-0.7014836668968201	-0.17584547	Yes	
row_29	CDKN1A	na	31142	-0.7476073503494263	-0.14260675	Yes	
row_30	MAP1LC3B	na	31442	-0.7975826859474182	-0.1044933	Yes	
row_31	HTRA1	na	31836	-0.8846384882926941	-0.06410977	Yes	
row_32	AHR	na	32475	-1.4246842861175537	7.7009393E-4	Yes	
