NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	C2orf80	na	3411	1.2975445985794067	-0.063072145	No	
row_1	BCHE	na	4218	1.128786563873291	-0.051252883	No	
row_2	SLC35F1	na	6426	0.7624598741531372	-0.09456747	No	
row_3	PDGFRA	na	6897	0.7008312344551086	-0.08629056	No	
row_4	COL9A1	na	6972	0.6905211806297302	-0.066130295	No	
row_5	BRINP3	na	7505	0.6235924959182739	-0.06227681	No	
row_6	GRID2	na	7557	0.6176778674125671	-0.043774467	No	
row_7	ETV1	na	7664	0.604060709476471	-0.027411716	No	
row_8	SPATA6	na	7840	0.5789985656738281	-0.013992515	No	
row_9	ETV5	na	8516	0.49714455008506775	-0.018661093	No	
row_10	ARC	na	8841	0.461246520280838	-0.013666446	No	
row_11	ARL4A	na	9143	0.4257037937641144	-0.009117363	No	
row_12	CD82	na	9315	0.4044436514377594	-0.0012481742	No	
row_13	COL20A1	na	9602	0.3726184070110321	0.002038334	No	
row_14	CA10	na	9669	0.3654966950416565	0.011881399	No	
row_15	TSPAN7	na	9708	0.36170291900634766	0.022465087	No	
row_16	LHFPL3	na	9905	0.33892330527305603	0.027433349	No	
row_17	NKAIN4	na	10073	0.32211756706237793	0.03275017	No	
row_18	SLITRK2	na	10268	0.3006109297275543	0.0365349	No	
row_19	TRIB2	na	10293	0.2979397177696228	0.04547811	No	
row_20	PSAT1	na	10496	0.27582573890686035	0.048210427	No	
row_21	NKX2-2	na	10558	0.2695687711238861	0.05508989	No	
row_22	PCDH15	na	10627	0.26350218057632446	0.061556194	No	
row_23	CNTN1	na	10917	0.2336461842060089	0.060233224	No	
row_24	BCAN	na	11007	0.22311754524707794	0.06473898	No	
row_25	LIMA1	na	11079	0.2164825052022934	0.069584474	No	
row_26	SOX8	na	11228	0.20035739243030548	0.07153005	No	
row_27	OLIG2	na	11572	0.16364280879497528	0.066265665	No	
row_28	VXN	na	11599	0.1608111411333084	0.07069017	No	
row_29	PTN	na	11649	0.15565387904644012	0.0742374	No	
row_30	SEZ6L	na	11734	0.1476300209760666	0.07644392	No	
row_31	NXPH1	na	11857	0.13474158942699432	0.07705905	No	
row_32	DBI	na	12001	0.12082592397928238	0.07657395	No	
row_33	NOVA1	na	12212	0.09888163954019547	0.07330835	No	
row_34	LRRC4C	na	12398	0.0805097296833992	0.07021698	No	
row_35	SPRY4	na	12445	0.07561789453029633	0.07125542	No	
row_36	SERPINE2	na	12497	0.07120905071496964	0.07199629	No	
row_37	ALCAM	na	12565	0.06566951423883438	0.07206343	No	
row_38	LSAMP	na	12574	0.06487606465816498	0.07392522	No	
row_39	SCRG1	na	12634	0.05924775078892708	0.074030474	No	
row_40	PTPRZ1	na	12697	0.05235222727060318	0.073819056	No	
row_41	CADM2	na	12721	0.04962239786982536	0.07472224	No	
row_42	OLIG1	na	12729	0.048872414976358414	0.07609472	No	
row_43	SCN1A	na	12874	0.03388537839055061	0.072753	No	
row_44	EPB41L2	na	12947	0.028013352304697037	0.071441956	No	
row_45	SCD5	na	13045	0.02008790522813797	0.06910196	No	
row_46	SEMA5A	na	13511	-0.019189441576600075	0.055378236	No	
row_47	PLAT	na	13575	-0.02514909766614437	0.054251794	No	
row_48	CSPG5	na	15418	-0.08940321207046509	3.2329242E-4	No	
row_49	TTYH1	na	16347	-0.11675223708152771	-0.024515131	No	
row_50	SOX6	na	16628	-0.12793579697608948	-0.028996237	No	
row_51	GPM6B	na	16997	-0.13541041314601898	-0.03594961	No	
row_52	PMP2	na	17592	-0.15507270395755768	-0.04923707	No	
row_53	ITGB8	na	17683	-0.15785014629364014	-0.0468835	No	
row_54	S100B	na	18084	-0.17113639414310455	-0.05366305	No	
row_55	EDNRB	na	18231	-0.17633487284183502	-0.05243655	No	
row_56	RFTN2	na	18532	-0.18731968104839325	-0.055604637	No	
row_57	LUZP2	na	18553	-0.18795256316661835	-0.050112844	No	
row_58	EPN2	na	19273	-0.2106301635503769	-0.06545139	No	
row_59	OMG	na	19822	-0.230533167719841	-0.074866906	No	
row_60	MMP2	na	20301	-0.24501512944698334	-0.08165189	No	
row_61	ANGPTL2	na	20454	-0.2498949021100998	-0.078219645	No	
row_62	DUSP6	na	21143	-0.27199193835258484	-0.09060731	No	
row_63	TSC22D4	na	21350	-0.2787453234195709	-0.087903515	No	
row_64	RAMP1	na	22565	-0.3095676302909851	-0.11529943	No	
row_65	RHOC	na	23790	-0.33886247873306274	-0.14205176	Yes	
row_66	SOX10	na	23823	-0.33970436453819275	-0.13199794	Yes	
row_67	CNP	na	24254	-0.35277560353279114	-0.13379945	Yes	
row_68	ANXA5	na	24479	-0.35963791608810425	-0.12902184	Yes	
row_69	SIRT2	na	24872	-0.37260332703590393	-0.12900642	Yes	
row_70	PON2	na	24895	-0.37334027886390686	-0.11755081	Yes	
row_71	PLLP	na	24902	-0.37347570061683655	-0.10559713	Yes	
row_72	CD9	na	25673	-0.4002857506275177	-0.11634503	Yes	
row_73	FIBIN	na	26065	-0.41442546248435974	-0.114939444	Yes	
row_74	PLEKHB1	na	26249	-0.42151451110839844	-0.10688567	Yes	
row_75	SPRY1	na	26339	-0.42570817470550537	-0.09579525	Yes	
row_76	GNG7	na	26648	-0.4379787743091583	-0.09106319	Yes	
row_77	MT3	na	26672	-0.43885093927383423	-0.077509195	Yes	
row_78	GPR17	na	26978	-0.4509499967098236	-0.072262965	Yes	
row_79	CD63	na	26987	-0.4512842893600464	-0.057842042	Yes	
row_80	PDE4B	na	27412	-0.4702797532081604	-0.055639263	Yes	
row_81	RAB31	na	27726	-0.48464760184288025	-0.049544625	Yes	
row_82	ITM2C	na	27877	-0.4919257164001465	-0.038184125	Yes	
row_83	APOD	na	28852	-0.5452030897140503	-0.050516237	Yes	
row_84	SPARC	na	29419	-0.582190990447998	-0.04905745	Yes	
row_85	GATM	na	30078	-0.6310604810714722	-0.048848927	Yes	
row_86	PLPP3	na	30126	-0.6351417303085327	-0.029655548	Yes	
row_87	CST3	na	30499	-0.6697765588760376	-0.019364227	Yes	
row_88	KANK1	na	30524	-0.671963632106781	0.0017356065	Yes	
row_89	LMF1	na	31780	-0.8697943687438965	-0.0087167155	Yes	
row_90	B2M	na	32038	-0.9507423043251038	0.014254918	Yes	
