NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ITM2C	na	338	3.073057174682617	0.006135855	No	
row_1	GATM	na	726	2.313779354095459	0.0066238684	No	
row_2	ZFP36L2	na	1010	2.0434224605560303	0.00888768	No	
row_3	APPL2	na	1815	1.5803927183151245	-0.007606197	No	
row_4	SESN3	na	1897	1.5473661422729492	-0.0017355513	No	
row_5	HSPA1B	na	1904	1.5445244312286377	0.006458236	No	
row_6	METTL7A	na	1948	1.5263255834579468	0.013399583	No	
row_7	JUNB	na	1974	1.5193736553192139	0.020864462	No	
row_8	VMP1	na	2316	1.3997381925582886	0.01782704	No	
row_9	SALL1	na	2399	1.3770259618759155	0.022742206	No	
row_10	TNFRSF1A	na	3025	1.2106741666793823	0.009823535	No	
row_11	RAB29	na	3135	1.1840969324111938	0.012849952	No	
row_12	ADAM9	na	3224	1.1668102741241455	0.016437367	No	
row_13	ANXA5	na	3286	1.152709722518921	0.02079015	No	
row_14	RASSF4	na	3315	1.146519660949707	0.026138313	No	
row_15	SMIM30	na	3337	1.1410908699035645	0.031675283	No	
row_16	MED12L	na	3403	1.128745198249817	0.035773307	No	
row_17	DPP7	na	3411	1.1277543306350708	0.041674443	No	
row_18	LYST	na	3467	1.1171075105667114	0.04602113	No	
row_19	FOS	na	3723	1.0694482326507568	0.043873042	No	
row_20	GADD45B	na	3808	1.0542510747909546	0.046974413	No	
row_21	ARHGAP12	na	4082	1.0017296075820923	0.043897618	No	
row_22	GLUL	na	4121	0.9934228658676147	0.04810324	No	
row_23	IFI16	na	4613	0.918415367603302	0.037776947	No	
row_24	BLVRB	na	4618	0.917684018611908	0.042631745	No	
row_25	ZFP36	na	4701	0.9045692086219788	0.04498328	No	
row_26	NEAT1	na	4743	0.8969128131866455	0.048571676	No	
row_27	CTSA	na	4800	0.8878986835479736	0.051643454	No	
row_28	ITPR2	na	4856	0.8805955648422241	0.05470678	No	
row_29	LAMP2	na	4883	0.8767966032028198	0.05865374	No	
row_30	SERPINB6	na	4890	0.8757750988006592	0.063218765	No	
row_31	DNAJB1	na	4983	0.863067090511322	0.065033294	No	
row_32	CEBPD	na	5055	0.8532631993293762	0.06744941	No	
row_33	IL6ST	na	5057	0.852977454662323	0.072046645	No	
row_34	DNPH1	na	5078	0.8497949242591858	0.07603417	No	
row_35	RAB31	na	5315	0.8211659789085388	0.0731313	No	
row_36	LINC02256	na	5412	0.8078994750976562	0.07452175	No	
row_37	TIMP2	na	5460	0.800585150718689	0.07740037	No	
row_38	CD63	na	5499	0.7953916788101196	0.08053144	No	
row_39	SIPA1L2	na	5787	0.7586321234703064	0.075699024	No	
row_40	ITM2B	na	6462	0.723458468914032	0.05860877	No	
row_41	PLTP	na	6565	0.7121155261993408	0.0592924	No	
row_42	JUN	na	6611	0.7074755430221558	0.061728153	No	
row_43	C3	na	6654	0.70327228307724	0.064234644	No	
row_44	SIRPA	na	6962	0.6714502573013306	0.058305543	No	
row_45	CTSL	na	7398	0.6238775253295898	0.04812716	No	
row_46	STOM	na	7405	0.623215913772583	0.05132176	No	
row_47	GNG5	na	7422	0.620603084564209	0.05419037	No	
row_48	WDR91	na	7600	0.6023368239402771	0.051939756	No	
row_49	NFKBIA	na	7615	0.6011331677436829	0.054765083	No	
row_50	GSTK1	na	7657	0.5949690937995911	0.056715082	No	
row_51	GLIPR1	na	7658	0.5949568152427673	0.059943426	No	
row_52	TMBIM1	na	7660	0.5947340726852417	0.06313938	No	
row_53	APOE	na	8025	0.5572840571403503	0.05481349	No	
row_54	SLC9A9	na	8034	0.5565427541732788	0.057583943	No	
row_55	EGR1	na	8192	0.5402858257293701	0.055620246	No	
row_56	PLD3	na	8601	0.501575767993927	0.045620114	No	
row_57	ZFP36L1	na	8630	0.49851804971694946	0.0474521	No	
