NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRODH	na	65	4.785542964935303	0.011163881	Yes	
row_1	LINC00943	na	99	4.366982936859131	0.02216912	Yes	
row_2	SLC39A12	na	141	4.015112400054932	0.031956363	Yes	
row_3	GDPD2	na	144	3.9625720977783203	0.042810865	Yes	
row_4	GFAP	na	186	3.7005250453948975	0.051731437	Yes	
row_5	RFX4	na	205	3.6044139862060547	0.061102	Yes	
row_6	TRIM47	na	212	3.551417350769043	0.07069948	Yes	
row_7	PLCD1	na	234	3.4616119861602783	0.07958341	Yes	
row_8	LRIG1	na	242	3.444087028503418	0.08885413	Yes	
row_9	ID4	na	249	3.4206485748291016	0.09809136	Yes	
row_10	ADCYAP1R1	na	297	3.1895971298217773	0.105417885	Yes	
row_11	BMPR1B	na	310	3.154022693634033	0.11373411	Yes	
row_12	RGMA	na	324	3.107654333114624	0.12189152	Yes	
row_13	SPON1	na	326	3.0992376804351807	0.13039866	Yes	
row_14	LGI1	na	329	3.0867629051208496	0.13884036	Yes	
row_15	ITM2C	na	338	3.073057174682617	0.14705785	Yes	
row_16	AQP4	na	349	3.030682325363159	0.15509643	Yes	
row_17	LRRC3B	na	362	2.974379539489746	0.16291775	Yes	
row_18	C2orf72	na	375	2.91937518119812	0.17058752	Yes	
row_19	DTNA	na	377	2.9155986309051514	0.17858875	Yes	
row_20	FADS2	na	389	2.8899168968200684	0.18620846	Yes	
row_21	FXYD1	na	402	2.8606460094451904	0.19371645	Yes	
row_22	SLC25A18	na	475	2.6773455142974854	0.19885483	Yes	
row_23	MLC1	na	494	2.6479010581970215	0.20559025	Yes	
row_24	BDH2	na	497	2.6450374126434326	0.21281503	Yes	
row_25	ATP1B2	na	527	2.6024177074432373	0.2190833	Yes	
row_26	ACSBG1	na	554	2.53934907913208	0.22527106	Yes	
row_27	SFXN5	na	555	2.5379817485809326	0.23226304	Yes	
row_28	HEY1	na	589	2.4794576168060303	0.23806827	Yes	
row_29	MASP1	na	596	2.466541290283203	0.24467698	Yes	
row_30	CAMK2G	na	602	2.4594368934631348	0.2512972	Yes	
row_31	DBX2	na	617	2.440708637237549	0.25758612	Yes	
row_32	ID1	na	649	2.399531364440918	0.2632333	Yes	
row_33	PBXIP1	na	653	2.391899585723877	0.2697296	Yes	
row_34	EDNRB	na	658	2.3877735137939453	0.2761835	Yes	
row_35	AGT	na	715	2.3255932331085205	0.28085005	Yes	
row_36	ALDOC	na	720	2.3172643184661865	0.28710967	Yes	
row_37	GATM	na	726	2.313779354095459	0.2933286	Yes	
row_38	LIX1	na	779	2.249875068664551	0.29791087	Yes	
row_39	ELN	na	791	2.2424073219299316	0.30374673	Yes	
row_40	HOPX	na	816	2.219046115875244	0.30911422	Yes	
row_41	B3GLCT	na	907	2.1273059844970703	0.3121779	Yes	
row_42	RGS20	na	911	2.1256067752838135	0.3179406	Yes	
row_43	SLC15A2	na	978	2.0674142837524414	0.3215851	Yes	
row_44	GJA1	na	980	2.0669562816619873	0.32724836	Yes	
row_45	SLCO1C1	na	987	2.0642359256744385	0.33274877	Yes	
row_46	RAMP3	na	995	2.0561697483062744	0.33819586	Yes	
row_47	ZFP36L2	na	1010	2.0434224605560303	0.3433903	Yes	
row_48	SLC1A2	na	1014	2.04145884513855	0.34892115	Yes	
row_49	MMD2	na	1020	2.0329394340515137	0.3543664	Yes	
row_50	F3	na	1046	2.0183866024017334	0.35915	Yes	
row_51	RAMP1	na	1081	1.9884921312332153	0.36357155	Yes	
row_52	CLU	na	1153	1.933678150177002	0.36669225	Yes	
row_53	SOX9	na	1161	1.9283547401428223	0.37178722	Yes	
row_54	LIFR	na	1164	1.923527717590332	0.37702426	Yes	
row_55	ACSL6	na	1191	1.9001879692077637	0.3814512	Yes	
row_56	ARHGEF26	na	1196	1.897416114807129	0.38655415	Yes	
row_57	MSMO1	na	1202	1.8935452699661255	0.39161536	Yes	
row_58	SDC3	na	1296	1.8312422037124634	0.39377016	Yes	
row_59	GNG12	na	1500	1.7173532247543335	0.39219272	Yes	
row_60	DKK3	na	1525	1.706324815750122	0.3961477	Yes	
row_61	NTRK2	na	1529	1.7031563520431519	0.40074655	Yes	
row_62	TRIL	na	1591	1.6718761920928955	0.40345678	Yes	
row_63	CNN3	na	1612	1.6612780094146729	0.40741196	Yes	
