NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ID4	na	249	3.4206485748291016	0.04537939	No	
row_1	SOX9	na	1161	1.9283547401428223	0.047150247	No	
row_2	VIM	na	2846	1.252830147743225	0.01455543	No	
row_3	ZFHX4	na	3482	1.1148712635040283	0.012232667	No	
row_4	PLPP3	na	3606	1.0921578407287598	0.02537754	No	
row_5	HES1	na	3613	1.0907803773880005	0.04211617	No	
row_6	HSPB1	na	3787	1.0579434633255005	0.05318526	No	
row_7	GLI3	na	6007	0.7327748537063599	-0.0040091965	No	
row_8	RCN1	na	7058	0.6611028909683228	-0.026195299	No	
row_9	GNG5	na	7422	0.620603084564209	-0.027782489	No	
row_10	OTX1	na	8494	0.5110281109809875	-0.05294595	No	
row_11	TAGLN2	na	8801	0.483062744140625	-0.054905932	No	
row_12	CDON	na	9084	0.4608277678489685	-0.056469336	No	
row_13	HAT1	na	10245	0.3681528866291046	-0.08659955	No	
row_14	PAX6	na	11833	0.2529241740703583	-0.13171126	No	
row_15	NOTCH1	na	12774	0.18967090547084808	-0.15781304	No	
row_16	LDHA	na	13017	0.17135187983512878	-0.16263187	No	
row_17	GMNN	na	14013	0.10693307965993881	-0.19171679	No	
row_18	ITGB3BP	na	14738	0.06285294145345688	-0.21311213	No	
row_19	CLIC1	na	14868	0.05329533666372299	-0.21627113	No	
row_20	PHGDH	na	15223	0.032599981874227524	-0.2267034	No	
row_21	DUT	na	15417	0.021050522103905678	-0.23234022	No	
row_22	MDK	na	15841	-5.279260221868753E-4	-0.2454021	No	
row_23	TGIF1	na	16521	-0.03839515522122383	-0.26578647	No	
row_24	EMX1	na	16940	-0.062163542956113815	-0.27773756	No	
row_25	EFNB1	na	16957	-0.06253015249967575	-0.27726176	No	
row_26	EMX2	na	17753	-0.07694494724273682	-0.30063224	No	
row_27	PAICS	na	20137	-0.15134721994400024	-0.37191522	No	
row_28	TMEM98	na	20449	-0.16250798106193542	-0.37900326	No	
row_29	CREB5	na	20926	-0.1817055195569992	-0.3908917	No	
row_30	UHRF1	na	21939	-0.21639718115329742	-0.4188035	No	
row_31	CNTLN	na	21996	-0.21810363233089447	-0.41714984	No	
row_32	SOX3	na	22392	-0.2316392958164215	-0.42576075	No	
row_33	DTYMK	na	22478	-0.23458321392536163	-0.42474744	No	
row_34	MFAP2	na	23614	-0.27215635776519775	-0.45559463	No	
row_35	RNASEH2A	na	24078	-0.28600239753723145	-0.46546316	No	
row_36	KIF22	na	24216	-0.28958186507225037	-0.46520326	No	
row_37	TUBB4B	na	24440	-0.2965223491191864	-0.46749294	No	
row_38	RPA3	na	24824	-0.30644190311431885	-0.47457245	No	
row_39	BTG3	na	25351	-0.3198908567428589	-0.4858618	Yes	
row_40	MCM6	na	25397	-0.32148823142051697	-0.4822642	Yes	
row_41	ANP32E	na	25414	-0.32204216718673706	-0.47776192	Yes	
row_42	RRM1	na	25597	-0.32912546396255493	-0.4782789	Yes	
row_43	PCNA	na	25826	-0.33673274517059326	-0.48009917	Yes	
row_44	CDCA7	na	25860	-0.33857718110084534	-0.47586563	Yes	
row_45	KNSTRN	na	26063	-0.3455454409122467	-0.4767458	Yes	
row_46	SMC2	na	26126	-0.3483711779117584	-0.47325638	Yes	
row_47	DHFR	na	26148	-0.34939122200012207	-0.46848425	Yes	
row_48	MCM4	na	26175	-0.35034942626953125	-0.46385178	Yes	
row_49	SFRP2	na	26232	-0.3529748320579529	-0.4601055	Yes	
row_50	CCNB1	na	26258	-0.35413429141044617	-0.4553834	Yes	
row_51	CDC20	na	26638	-0.36922594904899597	-0.4613652	Yes	
row_52	SGO2	na	26955	-0.38386619091033936	-0.46517324	Yes	
row_53	CCNB2	na	27047	-0.38850969076156616	-0.4619571	Yes	
row_54	KPNA2	na	27048	-0.38855424523353577	-0.45592847	Yes	
row_55	APOLD1	na	27130	-0.39250901341438293	-0.4523413	Yes	
row_56	BUB1	na	27376	-0.4027042090892792	-0.45366326	Yes	
row_57	CKS1B	na	27465	-0.40659862756729126	-0.45007372	Yes	
row_58	OIP5	na	27510	-0.40835022926330566	-0.4450975	Yes	
row_59	PLIN2	na	27526	-0.4093887507915497	-0.4392091	Yes	
row_60	CDCA3	na	27569	-0.4108681082725525	-0.434132	Yes	
row_61	FBXO5	na	27649	-0.4144933223724365	-0.43014193	Yes	
row_62	C19orf48	na	27663	-0.41526874899864197	-0.4241005	Yes	
row_63	PRR11	na	27703	-0.4172833561897278	-0.41883117	Yes	
row_64	PIMREG	na	27749	-0.4194236993789673	-0.41371402	Yes	
row_65	DLGAP5	na	27862	-0.42494526505470276	-0.4105814	Yes	
row_66	GINS2	na	27866	-0.4251534938812256	-0.40407765	Yes	
row_67	KIF2C	na	27916	-0.42755135893821716	-0.398958	Yes	
row_68	PTTG1	na	27937	-0.4283495247364044	-0.39292988	Yes	
row_69	MCM3	na	27991	-0.4308920204639435	-0.387882	Yes	
row_70	NUF2	na	28017	-0.4326542913913727	-0.38194162	Yes	
row_71	TUBA1B	na	28021	-0.4327283799648285	-0.37532032	Yes	
row_72	CCNA2	na	28030	-0.4331744611263275	-0.36884657	Yes	
row_73	TPX2	na	28036	-0.433466374874115	-0.3622756	Yes	
row_74	NDC80	na	28072	-0.43545323610305786	-0.35660076	Yes	
row_75	ASPM	na	28119	-0.4376418888568878	-0.35123187	Yes	
row_76	MCM2	na	28173	-0.44104665517807007	-0.34602642	Yes	
row_77	PBK	na	28254	-0.4452492296695709	-0.34159005	Yes	
row_78	GTSE1	na	28270	-0.4458756744861603	-0.33513552	Yes	
row_79	CENPF	na	28277	-0.44625043869018555	-0.3283971	Yes	
row_80	SPAG5	na	28280	-0.4462664723396301	-0.32153484	Yes	
row_81	UBE2C	na	28297	-0.44741418957710266	-0.31508738	Yes	
row_82	FEN1	na	28311	-0.44832298159599304	-0.30853307	Yes	
row_83	HJURP	na	28315	-0.4485527276992798	-0.30166626	Yes	
row_84	CKAP2L	na	28340	-0.4497656226158142	-0.29542947	Yes	
row_85	KIF23	na	28368	-0.4517117440700531	-0.2892552	Yes	
row_86	DACH1	na	28431	-0.45515355467796326	-0.28410897	Yes	
row_87	CDK1	na	28463	-0.4569355845451355	-0.27797723	Yes	
row_88	AURKB	na	28468	-0.45709189772605896	-0.2710088	Yes	
row_89	SGO1	na	28492	-0.4581047594547272	-0.26461172	Yes	
row_90	PRC1	na	28510	-0.4589950144290924	-0.25801545	Yes	
row_91	CDKN3	na	28529	-0.46002382040023804	-0.25143412	Yes	
row_92	NUSAP1	na	28539	-0.46077996492385864	-0.24456298	Yes	
row_93	TOP2A	na	28564	-0.46218064427375793	-0.23813358	Yes	
row_94	CKAP2	na	28565	-0.4622354507446289	-0.23096175	Yes	
row_95	SPC25	na	28588	-0.46332651376724243	-0.22445276	Yes	
row_96	BIRC5	na	28671	-0.46742334961891174	-0.21973413	Yes	
row_97	HMGB3	na	28683	-0.4683224558830261	-0.21280776	Yes	
row_98	HELLS	na	28717	-0.4703318178653717	-0.20652996	Yes	
row_99	ATAD2	na	28735	-0.47123631834983826	-0.19974376	Yes	
row_100	C21orf58	na	28749	-0.47230520844459534	-0.19281739	Yes	
row_101	KIF15	na	28827	-0.47585541009902954	-0.18781343	Yes	
row_102	MELK	na	28844	-0.477066308259964	-0.18090588	Yes	
row_103	MAD2L1	na	28903	-0.47947290539741516	-0.17525873	Yes	
row_104	KIF11	na	28912	-0.4798300564289093	-0.1680611	Yes	
row_105	DEPDC1B	na	28959	-0.48264309763908386	-0.16199398	Yes	
row_106	EOMES	na	28966	-0.48303261399269104	-0.15468487	Yes	
row_107	UBE2T	na	29072	-0.4895172119140625	-0.1503341	Yes	
row_108	CDCA5	na	29106	-0.4918886721134186	-0.14372185	Yes	
row_109	CLSPN	na	29119	-0.4931001663208008	-0.13644193	Yes	
row_110	MKI67	na	29145	-0.4948326051235199	-0.12953681	Yes	
row_111	SMC4	na	29230	-0.5014662146568298	-0.124351785	Yes	
row_112	RRM2	na	29254	-0.5031495094299316	-0.11725582	Yes	
row_113	TACC3	na	29270	-0.5038788914680481	-0.10990136	Yes	
row_114	HMGB2	na	29444	-0.5148528814315796	-0.107258596	Yes	
row_115	IGF2BP1	na	29486	-0.5181117653846741	-0.100486666	Yes	
