NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CRYAB	na	3267	1.0070687532424927	-0.039563302	No	
row_1	WRN	na	3567	0.9579208493232727	0.009327942	No	
row_2	ERCC1	na	4116	0.8759483098983765	0.045576174	No	
row_3	INHBB	na	4713	0.788008987903595	0.07501171	No	
row_4	GHRHR	na	4985	0.753375768661499	0.1123589	No	
row_5	SEC63	na	5743	0.701537013053894	0.13158953	No	
row_6	GNA11	na	7526	0.508957028388977	0.10756193	No	
row_7	ZMPSTE24	na	8407	0.4410402178764343	0.10720289	No	
row_8	GNA12	na	9078	0.38048338890075684	0.10964028	No	
row_9	SLC1A2	na	9090	0.3796980381011963	0.13233194	No	
row_10	LEP	na	11820	0.17950773239135742	0.059147257	No	
row_11	CISD2	na	13409	0.07741241157054901	0.01492095	No	
row_12	AVPR1B	na	13489	0.07176879048347473	0.016840313	No	
row_13	GNA13	na	14515	0.0145923662930727	-0.013851914	No	
row_14	NR5A1	na	14943	-0.006958410609513521	-0.026584504	No	
row_15	COMP	na	15223	-0.023777885362505913	-0.03373745	No	
row_16	EDN1	na	15368	-0.03374350443482399	-0.036126975	No	
row_17	TH	na	15404	-0.03572724759578705	-0.03503819	No	
row_18	SERP1	na	15491	-0.040827978402376175	-0.03521119	No	
row_19	EDNRA	na	17030	-0.08212191611528397	-0.07761148	No	
row_20	HELT	na	17608	-0.10685814172029495	-0.08890574	No	
row_21	TP53	na	19488	-0.16929912567138672	-0.13652354	No	
row_22	HYAL2	na	21489	-0.23660819232463837	-0.18378639	No	
row_23	ADRA1A	na	23163	-0.2871691882610321	-0.21790855	No	
row_24	TFCP2L1	na	23595	-0.29909753799438477	-0.21304469	No	
row_25	AVPR1A	na	24030	-0.3097914755344391	-0.20762463	No	
row_26	RAD54B	na	24841	-0.33272770047187805	-0.21239686	No	
row_27	MSH6	na	25165	-0.34375566244125366	-0.20149711	No	
row_28	COQ7	na	26608	-0.40328359603881836	-0.22145988	Yes	
row_29	ATM	na	26766	-0.41063567996025085	-0.20138955	Yes	
row_30	GBA	na	27167	-0.42987340688705444	-0.18763848	Yes	
row_31	PRDM2	na	27557	-0.4500645101070404	-0.17232385	Yes	
row_32	RAD54L	na	27893	-0.4660729765892029	-0.15437464	Yes	
row_33	LRRK2	na	28084	-0.4751373529434204	-0.13140859	Yes	
row_34	MSH2	na	29128	-0.5367883443832397	-0.13098161	Yes	
row_35	RNF165	na	29676	-0.5772109031677246	-0.11282246	Yes	
row_36	DDC	na	30085	-0.6112151145935059	-0.088318594	Yes	
row_37	TP63	na	30301	-0.6325968503952026	-0.056572035	Yes	
row_38	CGAS	na	30630	-0.6669114828109741	-0.02622534	Yes	
row_39	INPP5D	na	30661	-0.6709144711494446	0.013544691	Yes	
row_40	IDE	na	31001	-0.7102320194244385	0.046180114	Yes	
