NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MAPK7	na	780	1.7766385078430176	3.3673632E-4	Yes	
row_1	UBC	na	891	1.6928714513778687	0.02021844	Yes	
row_2	RELA	na	946	1.6654986143112183	0.04145361	Yes	
row_3	IL6	na	1249	1.5164419412612915	0.052978072	Yes	
row_4	CDC16	na	1492	1.4242165088653564	0.06508774	Yes	
row_5	IL1A	na	1504	1.421466588973999	0.08429539	Yes	
row_6	RING1	na	1549	1.404103398323059	0.10224487	Yes	
row_7	CEBPB	na	1559	1.401230812072754	0.12123603	Yes	
row_8	CABIN1	na	1592	1.3891441822052002	0.13935047	Yes	
row_9	MAP2K7	na	1636	1.3746227025985718	0.15692544	Yes	
row_10	POT1	na	1685	1.3583760261535645	0.17412253	Yes	
row_11	ERF	na	1917	1.2920578718185425	0.1847546	Yes	
row_12	JUN	na	2013	1.2698415517807007	0.19928233	Yes	
row_13	PHC2	na	2142	1.2358239889144897	0.21232286	Yes	
row_14	PHC3	na	2276	1.2054721117019653	0.22479154	Yes	
row_15	UBE2E1	na	2521	1.1520907878875732	0.23309727	Yes	
row_16	MAPK1	na	2673	1.1236159801483154	0.24388427	Yes	
row_17	CBX8	na	2952	1.065567970275879	0.24994987	Yes	
row_18	MAPK14	na	2985	1.0596809387207031	0.26353368	Yes	
row_19	KAT5	na	3049	1.04796302318573	0.2759987	Yes	
row_20	TINF2	na	3241	1.012110710144043	0.2840167	Yes	
row_21	ANAPC1	na	3610	0.9519164562225342	0.28573924	Yes	
row_22	MDM2	na	3910	0.9070965647697449	0.2889769	Yes	
row_23	CDKN2B	na	4531	0.8150953650474548	0.28103343	Yes	
row_24	CBX6	na	4879	0.7664046287536621	0.28085357	Yes	
row_25	FZR1	na	5359	0.7448500394821167	0.27629972	Yes	
row_26	MAPKAPK5	na	5715	0.7042534947395325	0.27501807	Yes	
row_27	ANAPC4	na	5737	0.7019990682601929	0.28402296	Yes	
row_28	ANAPC10	na	5870	0.6863265633583069	0.28938347	Yes	
row_29	TXN	na	6611	0.5998358726501465	0.2747729	No	
row_30	CXCL8	na	6683	0.5925990343093872	0.28072885	No	
row_31	CDKN1B	na	7035	0.5573496222496033	0.2775506	No	
row_32	CDC26	na	7197	0.5398121476173401	0.28000045	No	
row_33	ACD	na	7595	0.5036243200302124	0.2746624	No	
row_34	SP1	na	7834	0.48296797275543213	0.27395195	No	
row_35	SCMH1	na	7870	0.480557382106781	0.2794792	No	
row_36	RAD50	na	7938	0.475668728351593	0.28395072	No	
row_37	MAPK3	na	8370	0.44441136717796326	0.27674812	No	
row_38	FOS	na	8391	0.44270944595336914	0.28221828	No	
row_39	RNF2	na	8398	0.4419935941696167	0.28811106	No	
row_40	CDKN1A	na	8687	0.4156273305416107	0.28493002	No	
row_41	UBA52	na	8849	0.40119147300720215	0.28547361	No	
row_42	RPS6KA2	na	9360	0.355414479970932	0.27460676	No	
row_43	STAT3	na	9457	0.34786561131477356	0.27642494	No	
row_44	RPS27A	na	9559	0.3400232493877411	0.27798083	No	
row_45	MAPKAPK2	na	9666	0.332612007856369	0.27928036	No	
row_46	UBN1	na	9725	0.32879340648651123	0.28201014	No	
row_47	CBX4	na	9776	0.32474207878112793	0.2849313	No	
row_48	CDKN2C	na	10032	0.3048996031284332	0.281247	No	
row_49	NFKB1	na	10555	0.26636379957199097	0.26878488	No	
row_50	TNIK	na	10582	0.2646924555301666	0.27162164	No	
row_51	MAP3K5	na	10934	0.24026231467723846	0.26408294	No	
row_52	RBBP7	na	11308	0.21398228406906128	0.25550324	No	
row_53	IFNB1	na	11467	0.2031365931034088	0.25341594	No	
row_54	ANAPC11	na	11648	0.19065897166728973	0.25047743	No	
row_55	RPS6KA3	na	11899	0.17468194663524628	0.24515687	No	
row_56	CDK6	na	12295	0.14750495553016663	0.2349834	No	
row_57	PHC1	na	12385	0.14194399118423462	0.23418607	No	
row_58	ID1	na	12888	0.10933046787977219	0.22018231	No	
row_59	ANAPC2	na	12962	0.10432985424995422	0.21936198	No	
row_60	TERF2IP	na	13215	0.08810004591941833	0.21278898	No	
row_61	MAP2K3	na	13452	0.07399680465459824	0.20651631	No	
row_62	CDC23	na	13552	0.06846567988395691	0.20439963	No	
row_63	AGO3	na	13575	0.0675140991806984	0.20464845	No	
row_64	HIRA	na	13689	0.061337653547525406	0.20200127	No	
row_65	NBN	na	13844	0.053127896040678024	0.19797467	No	
row_66	MDM4	na	13851	0.05293247103691101	0.19851723	No	
row_67	MAP2K4	na	15079	-0.014440145343542099	0.16081268	No	
row_68	TNRC6A	na	15170	-0.019944457337260246	0.15830676	No	
row_69	IGFBP7	na	15276	-0.02744188718497753	0.1554406	No	
row_70	TERF1	na	17411	-0.09986349195241928	0.09089272	No	
row_71	MINK1	na	17999	-0.11740508675575256	0.074374266	No	
row_72	HMGA2	na	18510	-0.13211922347545624	0.060436763	No	
row_73	MAPK9	na	19088	-0.15341895818710327	0.044722475	No	
row_74	KDM6B	na	19138	-0.1555262953042984	0.045347556	No	
row_75	CDKN2D	na	19277	-0.16070887446403503	0.04329462	No	
row_76	MOV10	na	19369	-0.16529493033885956	0.04275662	No	
row_77	TP53	na	19488	-0.16929912567138672	0.04143963	No	
row_78	ANAPC16	na	19519	-0.1705774962902069	0.042858616	No	
row_79	MAPKAPK3	na	20217	-0.1956184059381485	0.02401773	No	
row_80	EED	na	20312	-0.198908731341362	0.023849303	No	
row_81	MAPK11	na	20452	-0.2021598219871521	0.02233549	No	
row_82	CCNA1	na	20732	-0.21038269996643066	0.01661003	No	
row_83	ETS1	na	20961	-0.2188858836889267	0.01257694	No	
row_84	CDK4	na	21096	-0.22370225191116333	0.0115138255	No	
row_85	TNRC6C	na	21194	-0.22689655423164368	0.0116376	No	
row_86	CDK2	na	21458	-0.2353815734386444	0.00675017	No	
row_87	VENTX	na	21833	-0.24629871547222137	-0.0014160209	No	
row_88	CDC27	na	22554	-0.2689574658870697	-0.019958867	No	
row_89	ASF1A	na	23458	-0.2953362464904785	-0.043791994	No	
row_90	HMGA1	na	23899	-0.3066112697124481	-0.053167593	No	
row_91	RBBP4	na	25208	-0.3451366126537323	-0.08882669	No	
row_92	EHMT2	na	26178	-0.3852389454841614	-0.113462314	No	
row_93	SUZ12	na	26380	-0.39313724637031555	-0.11426512	No	
row_94	BMI1	na	26442	-0.3959213197231293	-0.11070491	No	
row_95	ETS2	na	26540	-0.4006076753139496	-0.108192325	No	
row_96	ATM	na	26766	-0.41063567996025085	-0.10949588	No	
row_97	CCNE1	na	26767	-0.41068536043167114	-0.10384829	No	
row_98	RB1	na	27105	-0.4266981780529022	-0.10839074	No	
row_99	MAP4K4	na	27211	-0.4324803054332733	-0.105686985	No	
row_100	UBE2S	na	27415	-0.4428570866584778	-0.10586784	No	
row_101	EP400	na	27503	-0.4474759101867676	-0.10240184	No	
row_102	UBE2C	na	27584	-0.45141279697418213	-0.09866545	No	
row_103	CCNA2	na	27597	-0.45199698209762573	-0.092820466	No	
row_104	UBE2D1	na	27863	-0.4648851454257965	-0.094613634	No	
row_105	E2F1	na	27931	-0.4676450788974762	-0.09025245	No	
row_106	E2F2	na	27996	-0.4703595042228699	-0.08576127	No	
row_107	LMNB1	na	28561	-0.5010050535202026	-0.09629411	No	
row_108	EZH2	na	29356	-0.5523797869682312	-0.11322537	No	
row_109	ANAPC15	na	29501	-0.5635204911231995	-0.109924346	No	
row_110	RPS6KA1	na	29639	-0.5744399428367615	-0.106256925	No	
row_111	CCNE2	na	29822	-0.5888979434967041	-0.103780776	No	
row_112	TERF2	na	29982	-0.602104663848877	-0.100412525	No	
row_113	TFDP1	na	30175	-0.6205767393112183	-0.09780965	No	
row_114	EHMT1	na	30240	-0.6267394423484802	-0.091167994	No	
row_115	E2F3	na	30294	-0.6317492127418518	-0.08411764	No	
row_116	ANAPC7	na	30447	-0.6472341418266296	-0.07991255	No	
row_117	CBX2	na	30652	-0.6692391633987427	-0.07701118	No	
row_118	MAPK10	na	30747	-0.6798290610313416	-0.070566185	No	
row_119	MRE11	na	31119	-0.730494499206543	-0.07198124	No	
row_120	CDKN2A	na	31138	-0.7328277230262756	-0.06245971	No	
row_121	ANAPC5	na	31141	-0.7329587936401367	-0.052442133	No	
row_122	TFDP2	na	31635	-0.8176823854446411	-0.056426898	No	
