NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TP63	na	576	2.2759273052215576	0.07655765	Yes	
row_1	DDC	na	665	2.1032841205596924	0.16099575	Yes	
row_2	ATM	na	1941	0.9625276923179626	0.16159877	Yes	
row_3	SERP1	na	2644	0.7615607976913452	0.17152725	Yes	
row_4	INPP5D	na	3148	0.6214135885238647	0.1817794	Yes	
row_5	HELT	na	3395	0.5806381106376648	0.19825946	Yes	
row_6	MSH6	na	3736	0.5074185132980347	0.20880981	Yes	
row_7	TP53	na	3887	0.483318567276001	0.22421494	Yes	
row_8	RNF165	na	4009	0.46328210830688477	0.23968327	Yes	
row_9	COQ7	na	6828	0.13125236332416534	0.15830715	No	
row_10	IDE	na	8020	0.027441812679171562	0.12275288	No	
row_11	MSH2	na	8315	0.0031279870308935642	0.11382519	No	
row_12	TFCP2L1	na	8549	-0.010315865278244019	0.10707456	No	
row_13	ADRA1A	na	8573	-0.01220280397683382	0.10687161	No	
row_14	RAD54B	na	10021	-0.06689156591892242	0.06506531	No	
row_15	AVPR1B	na	12634	-0.14936022460460663	-0.009214248	No	
row_16	GHRHR	na	14690	-0.21498329937458038	-0.06361514	No	
row_17	CISD2	na	15405	-0.2357446700334549	-0.075843416	No	
row_18	NR5A1	na	16970	-0.27981650829315186	-0.11243166	No	
row_19	RAD54L	na	17701	-0.29858195781707764	-0.1225492	No	
row_20	EDN1	na	18045	-0.3079603314399719	-0.12035578	No	
row_21	AVPR1A	na	18775	-0.32634419202804565	-0.12929219	No	
row_22	PRDM2	na	19555	-0.34952911734580994	-0.13880828	No	
row_23	COMP	na	21176	-0.4020252227783203	-0.17205803	No	
row_24	TH	na	21728	-0.421105295419693	-0.17158437	No	
row_25	WRN	na	23087	-0.4730152189731598	-0.19382119	No	
row_26	LEP	na	23240	-0.47975894808769226	-0.17862517	No	
row_27	LRRK2	na	23444	-0.48799943923950195	-0.16465886	No	
row_28	EDNRA	na	23635	-0.4970709979534149	-0.14991619	No	
row_29	HYAL2	na	25051	-0.5585053563117981	-0.17036675	No	
row_30	ERCC1	na	25162	-0.5639403462409973	-0.15038878	No	
row_31	CGAS	na	25176	-0.5645149350166321	-0.12739871	No	
row_32	GNA13	na	25777	-0.5930951833724976	-0.12130824	No	
row_33	INHBB	na	25787	-0.5935736298561096	-0.0969909	No	
row_34	CRYAB	na	27303	-0.6737090945243835	-0.11574873	No	
row_35	SLC1A2	na	27740	-0.699923038482666	-0.100179486	No	
row_36	SEC63	na	29899	-0.8650048971176147	-0.13082002	No	
row_37	ZMPSTE24	na	31800	-1.1359882354736328	-0.14228417	No	
row_38	GNA12	na	31973	-1.186928391456604	-0.098402865	No	
row_39	GNA11	na	32315	-1.353798508644104	-0.052813753	No	
row_40	GBA	na	32370	-1.4114333391189575	0.0040051043	No	
