NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HMGA1	na	1034	1.593981385231018	0.06728196	No	
row_1	ATM	na	1941	0.9625276923179626	0.09923789	No	
row_2	TP53	na	3887	0.483318567276001	0.06939777	No	
row_3	HMGA2	na	5633	0.25290971994400024	0.031388335	No	
row_4	TERF2IP	na	12181	-0.1335432380437851	-0.16192076	No	
row_5	CCNE1	na	12967	-0.16113415360450745	-0.17607434	No	
row_6	TERF2	na	13065	-0.16427290439605713	-0.16884592	No	
row_7	RB1	na	15353	-0.2343084216117859	-0.22470288	No	
row_8	MRE11	na	16523	-0.2666228413581848	-0.24412173	No	
row_9	CCNA1	na	18280	-0.3133564591407776	-0.27871096	No	
row_10	LMNB1	na	20322	-0.3732651174068451	-0.31835118	Yes	
row_11	ASF1A	na	20965	-0.39477500319480896	-0.31357187	Yes	
row_12	CCNA2	na	21025	-0.3967701196670532	-0.2907151	Yes	
row_13	CDK2	na	21123	-0.4000720679759979	-0.26882318	Yes	
row_14	CCNE2	na	21847	-0.4248931407928467	-0.2646653	Yes	
row_15	TERF1	na	22594	-0.4530015289783478	-0.25946775	Yes	
row_16	RAD50	na	23012	-0.47056296467781067	-0.24304663	Yes	
row_17	NBN	na	23094	-0.47324520349502563	-0.21611163	Yes	
row_18	EP400	na	23597	-0.4952849745750427	-0.20077069	Yes	
row_19	ACD	na	24038	-0.5140465497970581	-0.18235376	Yes	
row_20	KAT5	na	25189	-0.5650754570960999	-0.18262784	Yes	
row_21	CDKN1B	na	28244	-0.7322303652763367	-0.23114051	Yes	
row_22	POT1	na	29431	-0.8216516375541687	-0.2165677	Yes	
row_23	CDKN1A	na	29512	-0.8292091488838196	-0.16746584	Yes	
row_24	UBN1	na	30100	-0.8869151473045349	-0.13038842	Yes	
row_25	CABIN1	na	30925	-0.980132520198822	-0.094812535	Yes	
row_26	TINF2	na	31564	-1.0848408937454224	-0.04699739	Yes	
row_27	HIRA	na	32055	-1.2187658548355103	0.013703682	Yes	
