NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CDKN2A	na	3036	0.6464729905128479	-0.056091588	No	
row_1	TP53	na	3887	0.483318567276001	-0.05429822	No	
row_2	MAP2K3	na	4622	0.3757473826408386	-0.05515799	No	
row_3	NDN	na	5804	0.2324737161397934	-0.0780774	No	
row_4	HPS5	na	6606	0.1517004519701004	-0.09396789	No	
row_5	IRF5	na	8885	-0.035065460950136185	-0.16209981	No	
row_6	TSPYL5	na	12434	-0.1425943225622177	-0.26312372	No	
row_7	RB1	na	15353	-0.2343084216117859	-0.33943576	No	
row_8	HTATIP2	na	18680	-0.32398831844329834	-0.42312366	No	
row_9	FILIP1L	na	18976	-0.33176153898239136	-0.41300818	No	
row_10	CCN2	na	19273	-0.34061548113822937	-0.40241107	No	
row_11	CREG1	na	19561	-0.3498576581478119	-0.39100185	No	
row_12	IGFBP4	na	21746	-0.42166686058044434	-0.4338633	Yes	
row_13	IFI16	na	22388	-0.44537878036499023	-0.42782867	Yes	
row_14	AHR	na	23361	-0.4841466248035431	-0.42974493	Yes	
row_15	CYP1B1	na	24047	-0.5144149661064148	-0.42106986	Yes	
row_16	IGFBP3	na	24254	-0.5237127542495728	-0.3971037	Yes	
row_17	IGFBP7	na	24503	-0.5346449017524719	-0.37379837	Yes	
row_18	MAP1LC3B	na	25144	-0.5630506277084351	-0.36092246	Yes	
row_19	CXCL14	na	25155	-0.5636983513832092	-0.32860532	Yes	
row_20	HSPA2	na	25180	-0.5647333264350891	-0.29665947	Yes	
row_21	ALDH1A3	na	25377	-0.5733768939971924	-0.2695109	Yes	
row_22	IGFBP6	na	25454	-0.5771486163139343	-0.23844807	Yes	
row_23	IGFBP5	na	25675	-0.5886963605880737	-0.21115203	Yes	
row_24	AOPEP	na	25881	-0.5977708101272583	-0.18286881	Yes	
row_25	OPTN	na	27138	-0.6645516753196716	-0.18309084	Yes	
row_26	SERPINE1	na	27461	-0.6829877495765686	-0.15347907	Yes	
row_27	IRF7	na	27546	-0.6873780488967896	-0.1162829	Yes	
row_28	TGFB1I1	na	27810	-0.703779935836792	-0.08365056	Yes	
row_29	CDKN1A	na	29512	-0.8292091488838196	-0.088048525	Yes	
row_30	SPARC	na	29577	-0.834875762462616	-0.041699655	Yes	
row_31	CLTB	na	30447	-0.9240657091140747	-0.0149823865	Yes	
row_32	HTRA1	na	32313	-1.3508492708206177	0.0057594483	Yes	
