NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	UBN1	na	3048	2.261631965637207	0.04041791	Yes	
row_1	EP400	na	4451	1.534226417541504	0.08833563	Yes	
row_2	CDKN1A	na	4932	1.3541837930679321	0.15395644	Yes	
row_3	TINF2	na	6370	0.8959015011787415	0.16289692	Yes	
row_4	ASF1A	na	7252	0.6595943570137024	0.17492896	Yes	
row_5	CDK2	na	7484	0.6078518033027649	0.20390551	Yes	
row_6	POT1	na	9144	0.2566941976547241	0.1680577	No	
row_7	ACD	na	9388	0.2057337462902069	0.17278963	No	
row_8	RB1	na	9452	0.19156137108802795	0.18222319	No	
row_9	CDKN1B	na	10045	0.08177873492240906	0.16884813	No	
row_10	TERF2IP	na	10140	0.06424245238304138	0.16976771	No	
row_11	MRE11	na	10682	-0.026369579136371613	0.15467335	No	
row_12	HIRA	na	19410	-0.36175984144210815	-0.09259412	No	
row_13	CCNE1	na	19639	-0.37001940608024597	-0.07764607	No	
row_14	CCNA2	na	19771	-0.37541890144348145	-0.059390344	No	
row_15	HMGA2	na	19950	-0.3824903666973114	-0.042162113	No	
row_16	CCNA1	na	19968	-0.3832785487174988	-0.01992912	No	
row_17	ATM	na	21065	-0.4305506646633148	-0.028117033	No	
row_18	CCNE2	na	22512	-0.4941583275794983	-0.043306533	No	
row_19	TERF2	na	22546	-0.4958924651145935	-0.0148800025	No	
row_20	NBN	na	22716	-0.5030680894851685	0.009784474	No	
row_21	CABIN1	na	24319	-0.5823538303375244	-0.0049725617	No	
row_22	LMNB1	na	24694	-0.6016073226928711	0.019229576	No	
row_23	TERF1	na	24779	-0.6065576076507568	0.052656125	No	
row_24	KAT5	na	24822	-0.6100302934646606	0.08758224	No	
row_25	TP53	na	26992	-0.7479748129844666	0.065198004	No	
row_26	HMGA1	na	27472	-0.7829544544219971	0.09693386	No	
row_27	RAD50	na	29646	-0.9747087955474854	0.08788838	No	
