NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MAPK11	na	2064	3.0696487426757812	0.004389869	Yes	
row_1	KDM6B	na	3253	2.132394552230835	0.015017148	Yes	
row_2	MAPK3	na	3487	2.015282392501831	0.052491	Yes	
row_3	MAP2K3	na	3540	1.9782228469848633	0.0947237	Yes	
row_4	MAP2K6	na	3672	1.9053664207458496	0.13290647	Yes	
row_5	CDKN2B	na	3854	1.8036441802978516	0.1672937	Yes	
row_6	PHC3	na	4197	1.638304352760315	0.19305366	Yes	
row_7	MOV10	na	4564	1.488372802734375	0.21475138	Yes	
row_8	AGO4	na	4889	1.3730542659759521	0.23518854	Yes	
row_9	MAPKAPK2	na	5368	1.1947497129440308	0.24692696	Yes	
row_10	CBX6	na	5690	1.0990843772888184	0.26138568	Yes	
row_11	JUN	na	5846	1.052337646484375	0.27992612	Yes	
row_12	MAPK9	na	6115	0.9762921333312988	0.2932978	Yes	
row_13	MAPK8	na	6296	0.9165311455726624	0.30805814	Yes	
row_14	UBC	na	7329	0.6449512243270874	0.29053423	Yes	
row_15	MINK1	na	7366	0.6352587342262268	0.3035012	Yes	
row_16	FOS	na	7730	0.5542260408401489	0.30459148	Yes	
row_17	MAPKAPK5	na	8065	0.4809921383857727	0.30495298	Yes	
row_18	CDKN2D	na	8464	0.39616575837135315	0.30146176	Yes	
row_19	PHC1	na	8608	0.3685610592365265	0.30522022	Yes	
row_20	SUZ12	na	8943	0.2988356947898865	0.3015453	Yes	
row_21	MAP2K7	na	8948	0.298355370759964	0.3080333	Yes	
row_22	MAPK14	na	9214	0.2411227524280548	0.3052067	Yes	
row_23	BMI1	na	9272	0.22891953587532043	0.3085221	Yes	
row_24	RNF2	na	9689	0.14795397222042084	0.29897577	No	
row_25	TNRC6B	na	9958	0.09976837784051895	0.29292437	No	
row_26	RPS27A	na	10060	0.07976306229829788	0.29157814	No	
row_27	MAP3K5	na	10158	0.0620243139564991	0.28996214	No	
row_28	TFDP1	na	10396	0.016390472650527954	0.28301886	No	
row_29	MDM2	na	10564	-0.005923252087086439	0.27800167	No	
row_30	AGO1	na	11641	-0.06634815782308578	0.24629991	No	
row_31	CBX4	na	11646	-0.0675908699631691	0.24767435	No	
row_32	AGO3	na	11654	-0.06860236823558807	0.24897872	No	
row_33	TXN	na	12715	-0.10720252990722656	0.21867551	No	
row_34	TNRC6A	na	14165	-0.1607787162065506	0.17756702	No	
row_35	MAP2K4	na	14550	-0.1796615868806839	0.16970985	No	
row_36	E2F2	na	15489	-0.21846602857112885	0.14563328	No	
row_37	IFNB1	na	16495	-0.2567477524280548	0.12033946	No	
row_38	MAP4K4	na	16976	-0.27347734570503235	0.111601576	No	
row_39	E2F1	na	17189	-0.281242698431015	0.111297935	No	
row_40	UBB	na	17275	-0.28409987688064575	0.1149729	No	
row_41	MAPK1	na	18368	-0.32259970903396606	0.088456176	No	
row_42	EED	na	19216	-0.35503512620925903	0.07021131	No	
row_43	RING1	na	19281	-0.35719355940818787	0.076153375	No	
row_44	MAPK10	na	19369	-0.36044830083847046	0.081458494	No	
row_45	TNRC6C	na	20716	-0.4147707521915436	0.04915365	No	
row_46	SCMH1	na	21182	-0.43571344017982483	0.04447322	No	
row_47	CBX2	na	21272	-0.43904051184654236	0.05145822	No	
row_48	PHC2	na	21451	-0.4465063810348511	0.055864874	No	
row_49	UBA52	na	22438	-0.49090471863746643	0.036345538	No	
row_50	MAPKAPK3	na	22715	-0.5030498504638672	0.038983908	No	
row_51	E2F3	na	23888	-0.5588624477386475	0.015236264	No	
row_52	RBBP4	na	25664	-0.6594035029411316	-0.024873355	No	
row_53	EZH2	na	26140	-0.6874058246612549	-0.024284774	No	
row_54	TP53	na	26992	-0.7479748129844666	-0.033945736	No	
row_55	RBBP7	na	28414	-0.8581855893135071	-0.058737043	No	
row_56	TFDP2	na	28558	-0.8708084225654602	-0.043849185	No	
row_57	CDK6	na	29330	-0.9431082010269165	-0.04671983	No	
row_58	MDM4	na	29391	-0.949150025844574	-0.02753718	No	
row_59	CDKN2C	na	29752	-0.986078679561615	-0.01678492	No	
row_60	CDK4	na	30391	-1.055848240852356	-0.013057084	No	
row_61	CBX8	na	31088	-1.1488467454910278	-0.009056557	No	
row_62	CDKN2A	na	31163	-1.1630958318710327	0.014435351	No	
row_63	TNIK	na	31412	-1.2072724103927612	0.03354193	No	
